ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_INT,2019M10,1982.003,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_ADV,2019M10,821.441,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2019M10,935.484,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2019M10,29.223,U,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2019M10,821.429,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2019M10,84.832,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2019M10,1499.665,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2019M10,41.442,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2019M10,934.43,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2019M10,523.793,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2019M10,330.468,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2019M10,27.626,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2019M10,163.731,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2019M10,139.111,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2019M10,140.821,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2019M10,62.413,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_ADV,2019M10,73.705,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_TOTAL,2019M10,2603.152,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_BAS,2019M10,113.921,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_INT,2019M10,1569.353,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_ADV,2019M10,912.822,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2019M10,644.943,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2019M10,29.541,U,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2019M10,515.831,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2019M10,99.571,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2019M10,1495.026,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2019M10,61.911,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2019M10,840.072,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2019M10,585.987,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2019M10,327.538,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2019M10,18.94,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2019M10,157.205,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2019M10,151.393,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2019M10,135.646,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2019M10,56.246,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_ADV,2019M10,75.871,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE15,EDU_AGGREGATE_TOTAL,2019M10,5509.59,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE15,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE15,EDU_AGGREGATE_BAS,2019M10,216.915,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2019M10,3551.356,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2019M10,1734.263,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2019M10,5233.122,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2019M10,208.683,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2019M10,3432.696,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2019M10,1584.688,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2019M10,1580.426,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2019M10,58.764,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2019M10,1337.26,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2019M10,184.403,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2019M10,3929.163,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2019M10,158.151,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2019M10,2214.096,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2019M10,1549.861,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE15,EDU_AGGREGATE_TOTAL,2019M10,2906.437,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE15,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE15,EDU_AGGREGATE_BAS,2019M10,102.994,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2019M10,1982.003,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2019M10,821.441,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2019M10,2765.616,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2019M10,98.29,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2019M10,1919.589,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2019M10,747.736,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2019M10,935.484,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2019M10,29.223,U,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2019M10,821.429,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2019M10,84.832,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2019M10,1970.954,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2019M10,73.771,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2019M10,1160.574,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2019M10,736.609,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE15,EDU_AGGREGATE_TOTAL,2019M10,2603.152,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE15,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE15,EDU_AGGREGATE_BAS,2019M10,113.921,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE15,EDU_AGGREGATE_INT,2019M10,1569.353,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE15,EDU_AGGREGATE_ADV,2019M10,912.822,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_TOTAL,2019M10,2467.506,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_BAS,2019M10,110.392,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_INT,2019M10,1513.107,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_Y15-64,EDU_AGGREGATE_ADV,2019M10,836.951,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_TOTAL,2019M10,644.943,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_BAS,2019M10,29.541,U,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_INT,2019M10,515.831,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_Y15-24,EDU_AGGREGATE_ADV,2019M10,99.571,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE25,EDU_AGGREGATE_TOTAL,2019M10,1958.21,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE25,EDU_AGGREGATE_LTB,2019M10,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE25,EDU_AGGREGATE_BAS,2019M10,84.38,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE25,EDU_AGGREGATE_INT,2019M10,1053.523,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_F,AGE_YTHADULT_YGE25,EDU_AGGREGATE_ADV,2019M10,813.252,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_TOTAL,2019M11,5440.894,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_LTB,2019M11,20.289,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_BAS,2019M11,226.414,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_INT,2019M11,3549.537,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_ADV,2019M11,1644.653,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2019M11,1539.491,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2019M11,46.468,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2019M11,1337.616,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2019M11,155.407,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2019M11,2931.389,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2019M11,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2019M11,134.138,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2019M11,1726.615,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2019M11,1057.517,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2019M11,657.362,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2019M11,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2019M11,30.336,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2019M11,357.454,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2019M11,262.402,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2019M11,312.652,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2019M11,15.473,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_INT,2019M11,127.852,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_T,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_ADV,2019M11,169.327,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_TOTAL,2019M11,2890.492,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_LTB,2019M11,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_BAS,2019M11,118.816,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_INT,2019M11,1957.81,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_TOTAL,EDU_AGGREGATE_ADV,2019M11,806.695,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_TOTAL,2019M11,880.159,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_BAS,2019M11,25.756,U,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_INT,2019M11,782.547,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y15-24,EDU_AGGREGATE_ADV,2019M11,71.856,,C6:1058,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_TOTAL,2019M11,1469.369,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_LTB,2019M11,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_BAS,2019M11,69.541,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_INT,2019M11,906.292,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y25-54,EDU_AGGREGATE_ADV,2019M11,493.537,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_TOTAL,2019M11,349.504,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_LTB,2019M11,,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_BAS,2019M11,13.567,U,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_INT,2019M11,186.162,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_Y55-64,EDU_AGGREGATE_ADV,2019M11,142.605,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_TOTAL,2019M11,191.459,,,I12:422,R1:3513_T2:85
USA,UNE_TUNE_SEX_AGE_EDU_NB,BA:453,SEX_M,AGE_AGGREGATE_YGE65,EDU_AGGREGATE_BAS,2019M11,,U,,I12:422,R1:3513_T2:85
