Country Sex Age Education Year Month "Value in thousands"
USA T AGE_AGGREGATE_Y55-64 Total 2020 M05 2953.935
USA T AGE_AGGREGATE_Y55-64 LTB 2020 M05 0
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M05 90.619
USA T AGE_AGGREGATE_Y55-64 INT 2020 M05 1655.504
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M05 1203.218
USA T AGE_AGGREGATE_YGE65 Total 2020 M05 1328.445
USA T AGE_AGGREGATE_YGE65 LTB 2020 M05 0
USA T AGE_AGGREGATE_YGE65 BAS 2020 M05 62.231
USA T AGE_AGGREGATE_YGE65 INT 2020 M05 676.749
USA T AGE_AGGREGATE_YGE65 ADV 2020 M05 586.617
USA M AGE_AGGREGATE_TOTAL Total 2020 M05 9959.236
USA M AGE_AGGREGATE_TOTAL LTB 2020 M05 26.113
USA M AGE_AGGREGATE_TOTAL BAS 2020 M05 581.941
USA M AGE_AGGREGATE_TOTAL INT 2020 M05 6438.55
USA M AGE_AGGREGATE_TOTAL ADV 2020 M05 2912.632
USA M AGE_AGGREGATE_Y15-24 Total 2020 M05 2369.294
USA M AGE_AGGREGATE_Y15-24 LTB 2020 M05 0
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M05 113.425
USA M AGE_AGGREGATE_Y15-24 INT 2020 M05 2012.861
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M05 243.008
USA M AGE_AGGREGATE_Y25-54 Total 2020 M05 5602.91
USA M AGE_AGGREGATE_Y25-54 LTB 2020 M05 21.519
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M05 366.395
USA M AGE_AGGREGATE_Y25-54 INT 2020 M05 3323.541
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M05 1891.455
USA M AGE_AGGREGATE_Y55-64 Total 2020 M05 1379.526
USA M AGE_AGGREGATE_Y55-64 LTB 2020 M05 0
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M05 45.806
USA M AGE_AGGREGATE_Y55-64 INT 2020 M05 818.54
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M05 510.586
USA M AGE_AGGREGATE_YGE65 Total 2020 M05 607.507
USA M AGE_AGGREGATE_YGE65 LTB 2020 M05 0
USA M AGE_AGGREGATE_YGE65 BAS 2020 M05 56.316
USA M AGE_AGGREGATE_YGE65 INT 2020 M05 283.608
USA M AGE_AGGREGATE_YGE65 ADV 2020 M05 267.583
USA F AGE_AGGREGATE_TOTAL Total 2020 M05 10554.402
USA F AGE_AGGREGATE_TOTAL LTB 2020 M05 0
USA F AGE_AGGREGATE_TOTAL BAS 2020 M05 329.927
USA F AGE_AGGREGATE_TOTAL INT 2020 M05 6134.542
USA F AGE_AGGREGATE_TOTAL ADV 2020 M05 4082.952
USA F AGE_AGGREGATE_Y15-24 Total 2020 M05 2500.524
USA F AGE_AGGREGATE_Y15-24 LTB 2020 M05 0
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M05 66.633
USA F AGE_AGGREGATE_Y15-24 INT 2020 M05 1962.732
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M05 467.026
USA F AGE_AGGREGATE_Y25-54 Total 2020 M05 5758.531
USA F AGE_AGGREGATE_Y25-54 LTB 2020 M05 0
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M05 212.565
USA F AGE_AGGREGATE_Y25-54 INT 2020 M05 2941.705
USA F AGE_AGGREGATE_Y25-54 ADV 2020 M05 2604.26
USA F AGE_AGGREGATE_Y55-64 Total 2020 M05 1574.409
USA F AGE_AGGREGATE_Y55-64 LTB 2020 M05 0
USA F AGE_AGGREGATE_Y55-64 BAS 2020 M05 44.813
USA F AGE_AGGREGATE_Y55-64 INT 2020 M05 836.964
USA F AGE_AGGREGATE_Y55-64 ADV 2020 M05 692.632
USA F AGE_AGGREGATE_YGE65 Total 2020 M05 720.939
USA F AGE_AGGREGATE_YGE65 LTB 2020 M05 0
USA F AGE_AGGREGATE_YGE65 BAS 2020 M05 0
USA F AGE_AGGREGATE_YGE65 INT 2020 M05 393.141
USA F AGE_AGGREGATE_YGE65 ADV 2020 M05 319.034
USA T AGE_YTHADULT_YGE15 Total 2020 M05 20513.638
USA T AGE_YTHADULT_YGE15 LTB 2020 M05 33.094
USA T AGE_YTHADULT_YGE15 BAS 2020 M05 911.868
USA T AGE_YTHADULT_YGE15 INT 2020 M05 12573.092
USA T AGE_YTHADULT_YGE15 ADV 2020 M05 6995.584
USA T AGE_YTHADULT_Y15-64 Total 2020 M05 19185.193
USA T AGE_YTHADULT_Y15-64 LTB 2020 M05 30.246
USA T AGE_YTHADULT_Y15-64 BAS 2020 M05 849.637
USA T AGE_YTHADULT_Y15-64 INT 2020 M05 11896.343
USA T AGE_YTHADULT_Y15-64 ADV 2020 M05 6408.967
USA T AGE_YTHADULT_Y15-24 Total 2020 M05 4869.818
USA T AGE_YTHADULT_Y15-24 LTB 2020 M05 0
USA T AGE_YTHADULT_Y15-24 BAS 2020 M05 180.059
USA T AGE_YTHADULT_Y15-24 INT 2020 M05 3975.594
USA T AGE_YTHADULT_Y15-24 ADV 2020 M05 710.034
USA T AGE_YTHADULT_YGE25 Total 2020 M05 15643.82
USA T AGE_YTHADULT_YGE25 LTB 2020 M05 28.961
USA T AGE_YTHADULT_YGE25 BAS 2020 M05 731.81
USA T AGE_YTHADULT_YGE25 INT 2020 M05 8597.499
USA T AGE_YTHADULT_YGE25 ADV 2020 M05 6285.55
USA M AGE_YTHADULT_YGE15 Total 2020 M05 9959.236
USA M AGE_YTHADULT_YGE15 LTB 2020 M05 26.113
USA M AGE_YTHADULT_YGE15 BAS 2020 M05 581.941
USA M AGE_YTHADULT_YGE15 INT 2020 M05 6438.55
USA M AGE_YTHADULT_YGE15 ADV 2020 M05 2912.632
USA M AGE_YTHADULT_Y15-64 Total 2020 M05 9351.729
USA M AGE_YTHADULT_Y15-64 LTB 2020 M05 26.113
USA M AGE_YTHADULT_Y15-64 BAS 2020 M05 525.625
USA M AGE_YTHADULT_Y15-64 INT 2020 M05 6154.942
USA M AGE_YTHADULT_Y15-64 ADV 2020 M05 2645.049
USA M AGE_YTHADULT_Y15-24 Total 2020 M05 2369.294
USA M AGE_YTHADULT_Y15-24 LTB 2020 M05 0
USA M AGE_YTHADULT_Y15-24 BAS 2020 M05 113.425
USA M AGE_YTHADULT_Y15-24 INT 2020 M05 2012.861
USA M AGE_YTHADULT_Y15-24 ADV 2020 M05 243.008
USA M AGE_YTHADULT_YGE25 Total 2020 M05 7589.942
USA M AGE_YTHADULT_YGE25 LTB 2020 M05 26.113
USA M AGE_YTHADULT_YGE25 BAS 2020 M05 468.516
USA M AGE_YTHADULT_YGE25 INT 2020 M05 4425.689
USA M AGE_YTHADULT_YGE25 ADV 2020 M05 2669.624
USA F AGE_YTHADULT_YGE15 Total 2020 M05 10554.402
USA F AGE_YTHADULT_YGE15 LTB 2020 M05 0
USA F AGE_YTHADULT_YGE15 BAS 2020 M05 329.927
USA F AGE_YTHADULT_YGE15 INT 2020 M05 6134.542
USA F AGE_YTHADULT_YGE15 ADV 2020 M05 4082.952
USA F AGE_YTHADULT_Y15-64 Total 2020 M05 9833.464
USA F AGE_YTHADULT_Y15-64 LTB 2020 M05 4.133
USA F AGE_YTHADULT_Y15-64 BAS 2020 M05 324.012
USA F AGE_YTHADULT_Y15-64 INT 2020 M05 5741.401
USA F AGE_YTHADULT_Y15-64 ADV 2020 M05 3763.918
USA F AGE_YTHADULT_Y15-24 Total 2020 M05 2500.524
USA F AGE_YTHADULT_Y15-24 LTB 2020 M05 0
USA F AGE_YTHADULT_Y15-24 BAS 2020 M05 66.633
USA F AGE_YTHADULT_Y15-24 INT 2020 M05 1962.732
USA F AGE_YTHADULT_Y15-24 ADV 2020 M05 467.026
USA F AGE_YTHADULT_YGE25 Total 2020 M05 8053.878
USA F AGE_YTHADULT_YGE25 LTB 2020 M05 0
USA F AGE_YTHADULT_YGE25 BAS 2020 M05 263.294
USA F AGE_YTHADULT_YGE25 INT 2020 M05 4171.81
USA F AGE_YTHADULT_YGE25 ADV 2020 M05 3615.926
USA T AGE_AGGREGATE_TOTAL Total 2020 M06 18072.22
USA T AGE_AGGREGATE_TOTAL LTB 2020 M06 48.976
USA T AGE_AGGREGATE_TOTAL BAS 2020 M06 736.651
USA T AGE_AGGREGATE_TOTAL INT 2020 M06 10673.403
USA T AGE_AGGREGATE_TOTAL ADV 2020 M06 6613.19
USA T AGE_AGGREGATE_Y15-24 Total 2020 M06 4516.655
USA T AGE_AGGREGATE_Y15-24 LTB 2020 M06 0
USA T AGE_AGGREGATE_Y15-24 BAS 2020 M06 110.254
USA T AGE_AGGREGATE_Y15-24 INT 2020 M06 3556.462
USA T AGE_AGGREGATE_Y15-24 ADV 2020 M06 844.172
USA T AGE_AGGREGATE_Y25-54 Total 2020 M06 9933.327
USA T AGE_AGGREGATE_Y25-54 LTB 2020 M06 0
USA T AGE_AGGREGATE_Y25-54 BAS 2020 M06 510.91
USA T AGE_AGGREGATE_Y25-54 INT 2020 M06 5274.386
USA T AGE_AGGREGATE_Y25-54 ADV 2020 M06 4128.842
USA T AGE_AGGREGATE_Y55-64 Total 2020 M06 2510.139
USA T AGE_AGGREGATE_Y55-64 LTB 2020 M06 0
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M06 86.122
USA T AGE_AGGREGATE_Y55-64 INT 2020 M06 1279.886
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M06 1129.516
USA T AGE_AGGREGATE_YGE65 Total 2020 M06 1112.098
USA T AGE_AGGREGATE_YGE65 LTB 2020 M06 0
USA T AGE_AGGREGATE_YGE65 BAS 2020 M06 29.364
USA T AGE_AGGREGATE_YGE65 INT 2020 M06 562.67
USA T AGE_AGGREGATE_YGE65 ADV 2020 M06 510.659
USA M AGE_AGGREGATE_TOTAL Total 2020 M06 9003.882
USA M AGE_AGGREGATE_TOTAL LTB 2020 M06 34.52
USA M AGE_AGGREGATE_TOTAL BAS 2020 M06 400.785
USA M AGE_AGGREGATE_TOTAL INT 2020 M06 5700.66
USA M AGE_AGGREGATE_TOTAL ADV 2020 M06 2867.917
USA M AGE_AGGREGATE_Y15-24 Total 2020 M06 2222.336
USA M AGE_AGGREGATE_Y15-24 LTB 2020 M06 0
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M06 49.779
USA M AGE_AGGREGATE_Y15-24 INT 2020 M06 1862.682
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M06 304.108
USA M AGE_AGGREGATE_Y25-54 Total 2020 M06 5027.084
USA M AGE_AGGREGATE_Y25-54 LTB 2020 M06 0
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M06 275.621
USA M AGE_AGGREGATE_Y25-54 INT 2020 M06 2911.462
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M06 1830.738
USA M AGE_AGGREGATE_Y55-64 Total 2020 M06 1201.646
USA M AGE_AGGREGATE_Y55-64 LTB 2020 M06 0
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M06 50.039
USA M AGE_AGGREGATE_Y55-64 INT 2020 M06 647.102
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M06 489.891
USA M AGE_AGGREGATE_YGE65 Total 2020 M06 552.816
USA M AGE_AGGREGATE_YGE65 LTB 2020 M06 0
USA M AGE_AGGREGATE_YGE65 BAS 2020 M06 25.346
USA M AGE_AGGREGATE_YGE65 INT 2020 M06 279.415
USA M AGE_AGGREGATE_YGE65 ADV 2020 M06 243.18
USA F AGE_AGGREGATE_TOTAL Total 2020 M06 9068.338
USA F AGE_AGGREGATE_TOTAL LTB 2020 M06 0
USA F AGE_AGGREGATE_TOTAL BAS 2020 M06 335.866
USA F AGE_AGGREGATE_TOTAL INT 2020 M06 4972.743
USA F AGE_AGGREGATE_TOTAL ADV 2020 M06 3745.273
USA F AGE_AGGREGATE_Y15-24 Total 2020 M06 2294.319
USA F AGE_AGGREGATE_Y15-24 LTB 2020 M06 0
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M06 60.475
USA F AGE_AGGREGATE_Y15-24 INT 2020 M06 1693.78
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M06 540.064
USA F AGE_AGGREGATE_Y25-54 Total 2020 M06 4906.243
USA F AGE_AGGREGATE_Y25-54 LTB 2020 M06 0
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M06 235.289
USA F AGE_AGGREGATE_Y25-54 INT 2020 M06 2362.924
USA F AGE_AGGREGATE_Y25-54 ADV 2020 M06 2298.104
USA F AGE_AGGREGATE_Y55-64 Total 2020 M06 1308.494
USA F AGE_AGGREGATE_Y55-64 LTB 2020 M06 0
USA F AGE_AGGREGATE_Y55-64 BAS 2020 M06 36.084
USA F AGE_AGGREGATE_Y55-64 INT 2020 M06 632.785
USA F AGE_AGGREGATE_Y55-64 ADV 2020 M06 639.625
USA F AGE_AGGREGATE_YGE65 Total 2020 M06 559.282
USA F AGE_AGGREGATE_YGE65 LTB 2020 M06 0
USA F AGE_AGGREGATE_YGE65 BAS 2020 M06 0
USA F AGE_AGGREGATE_YGE65 INT 2020 M06 283.255
USA F AGE_AGGREGATE_YGE65 ADV 2020 M06 267.479
USA T AGE_YTHADULT_YGE15 Total 2020 M06 18072.22
USA T AGE_YTHADULT_YGE15 LTB 2020 M06 48.976
USA T AGE_YTHADULT_YGE15 BAS 2020 M06 736.651
USA T AGE_YTHADULT_YGE15 INT 2020 M06 10673.403
USA T AGE_YTHADULT_YGE15 ADV 2020 M06 6613.19
USA T AGE_YTHADULT_Y15-64 Total 2020 M06 16960.122
USA T AGE_YTHADULT_Y15-64 LTB 2020 M06 39.571
USA T AGE_YTHADULT_Y15-64 BAS 2020 M06 707.286
USA T AGE_YTHADULT_Y15-64 INT 2020 M06 10110.734
USA T AGE_YTHADULT_Y15-64 ADV 2020 M06 6102.531
USA T AGE_YTHADULT_Y15-24 Total 2020 M06 4516.655
USA T AGE_YTHADULT_Y15-24 LTB 2020 M06 0
USA T AGE_YTHADULT_Y15-24 BAS 2020 M06 110.254
USA T AGE_YTHADULT_Y15-24 INT 2020 M06 3556.462
USA T AGE_YTHADULT_Y15-24 ADV 2020 M06 844.172
USA T AGE_YTHADULT_YGE25 Total 2020 M06 13555.565
USA T AGE_YTHADULT_YGE25 LTB 2020 M06 43.209
USA T AGE_YTHADULT_YGE25 BAS 2020 M06 626.396
USA T AGE_YTHADULT_YGE25 INT 2020 M06 7116.942
USA T AGE_YTHADULT_YGE25 ADV 2020 M06 5769.018
USA M AGE_YTHADULT_YGE15 Total 2020 M06 9003.882
USA M AGE_YTHADULT_YGE15 LTB 2020 M06 34.52
USA M AGE_YTHADULT_YGE15 BAS 2020 M06 400.785
USA M AGE_YTHADULT_YGE15 INT 2020 M06 5700.66
USA M AGE_YTHADULT_YGE15 ADV 2020 M06 2867.917
USA M AGE_YTHADULT_Y15-64 Total 2020 M06 8451.066
USA M AGE_YTHADULT_Y15-64 LTB 2020 M06 29.644
USA M AGE_YTHADULT_Y15-64 BAS 2020 M06 375.438
USA M AGE_YTHADULT_Y15-64 INT 2020 M06 5421.246
USA M AGE_YTHADULT_Y15-64 ADV 2020 M06 2624.737
USA M AGE_YTHADULT_Y15-24 Total 2020 M06 2222.336
USA M AGE_YTHADULT_Y15-24 LTB 2020 M06 0
USA M AGE_YTHADULT_Y15-24 BAS 2020 M06 49.779
USA M AGE_YTHADULT_Y15-24 INT 2020 M06 1862.682
USA M AGE_YTHADULT_Y15-24 ADV 2020 M06 304.108
USA M AGE_YTHADULT_YGE25 Total 2020 M06 6781.546
USA M AGE_YTHADULT_YGE25 LTB 2020 M06 28.753
USA M AGE_YTHADULT_YGE25 BAS 2020 M06 351.006
USA M AGE_YTHADULT_YGE25 INT 2020 M06 3837.978
USA M AGE_YTHADULT_YGE25 ADV 2020 M06 2563.809
USA F AGE_YTHADULT_YGE15 Total 2020 M06 9068.338
USA F AGE_YTHADULT_YGE15 LTB 2020 M06 0
USA F AGE_YTHADULT_YGE15 BAS 2020 M06 335.866
USA F AGE_YTHADULT_YGE15 INT 2020 M06 4972.743
USA F AGE_YTHADULT_YGE15 ADV 2020 M06 3745.273
USA F AGE_YTHADULT_Y15-64 Total 2020 M06 8509.056
USA F AGE_YTHADULT_Y15-64 LTB 2020 M06 9.926
USA F AGE_YTHADULT_Y15-64 BAS 2020 M06 331.848
USA F AGE_YTHADULT_Y15-64 INT 2020 M06 4689.488
USA F AGE_YTHADULT_Y15-64 ADV 2020 M06 3477.794
USA F AGE_YTHADULT_Y15-24 Total 2020 M06 2294.319
USA F AGE_YTHADULT_Y15-24 LTB 2020 M06 0
USA F AGE_YTHADULT_Y15-24 BAS 2020 M06 60.475
USA F AGE_YTHADULT_Y15-24 INT 2020 M06 1693.78
USA F AGE_YTHADULT_Y15-24 ADV 2020 M06 540.064
USA F AGE_YTHADULT_YGE25 Total 2020 M06 6774.019
USA F AGE_YTHADULT_YGE25 LTB 2020 M06 0
USA F AGE_YTHADULT_YGE25 BAS 2020 M06 275.391
USA F AGE_YTHADULT_YGE25 INT 2020 M06 3278.964
USA F AGE_YTHADULT_YGE25 ADV 2020 M06 3205.209
USA T AGE_AGGREGATE_TOTAL Total 2020 M07 16882.273
USA T AGE_AGGREGATE_TOTAL LTB 2020 M07 33.579
USA T AGE_AGGREGATE_TOTAL BAS 2020 M07 629.524
USA T AGE_AGGREGATE_TOTAL INT 2020 M07 9603.636
USA T AGE_AGGREGATE_TOTAL ADV 2020 M07 6615.535
USA T AGE_AGGREGATE_Y15-24 Total 2020 M07 3972.59
USA T AGE_AGGREGATE_Y15-24 BAS 2020 M07 63.844
USA T AGE_AGGREGATE_Y15-24 INT 2020 M07 3135.587
USA T AGE_AGGREGATE_Y15-24 ADV 2020 M07 773.159
USA T AGE_AGGREGATE_Y25-54 Total 2020 M07 9510.719
USA T AGE_AGGREGATE_Y25-54 LTB 2020 M07 0
USA T AGE_AGGREGATE_Y25-54 BAS 2020 M07 375.524
USA T AGE_AGGREGATE_Y25-54 INT 2020 M07 4779.196
USA T AGE_AGGREGATE_Y25-54 ADV 2020 M07 4339.172
USA T AGE_AGGREGATE_Y55-64 Total 2020 M07 2404.949
USA T AGE_AGGREGATE_Y55-64 LTB 2020 M07 0
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M07 137.062
USA T AGE_AGGREGATE_Y55-64 INT 2020 M07 1224.98
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M07 1026.155
USA T AGE_AGGREGATE_YGE65 Total 2020 M07 994.016
USA T AGE_AGGREGATE_YGE65 BAS 2020 M07 53.095
USA T AGE_AGGREGATE_YGE65 INT 2020 M07 463.873
USA T AGE_AGGREGATE_YGE65 ADV 2020 M07 477.049
USA M AGE_AGGREGATE_TOTAL Total 2020 M07 8310.293
USA M AGE_AGGREGATE_TOTAL LTB 2020 M07 27.711
USA M AGE_AGGREGATE_TOTAL BAS 2020 M07 371.992
USA M AGE_AGGREGATE_TOTAL INT 2020 M07 5050.387
USA M AGE_AGGREGATE_TOTAL ADV 2020 M07 2860.204
USA M AGE_AGGREGATE_Y15-24 Total 2020 M07 2023.762
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M07 48.618
USA M AGE_AGGREGATE_Y15-24 INT 2020 M07 1713.349
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M07 261.796
USA M AGE_AGGREGATE_Y25-54 Total 2020 M07 4710.092
USA M AGE_AGGREGATE_Y25-54 LTB 2020 M07 0
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M07 206.613
USA M AGE_AGGREGATE_Y25-54 INT 2020 M07 2542.225
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M07 1950.296
USA M AGE_AGGREGATE_Y55-64 Total 2020 M07 1103.799
USA M AGE_AGGREGATE_Y55-64 LTB 2020 M07 0
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M07 92.999
USA M AGE_AGGREGATE_Y55-64 INT 2020 M07 564.038
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M07 430.009
USA M AGE_AGGREGATE_YGE65 Total 2020 M07 472.64
USA M AGE_AGGREGATE_YGE65 BAS 2020 M07 23.762
USA M AGE_AGGREGATE_YGE65 INT 2020 M07 230.775
USA M AGE_AGGREGATE_YGE65 ADV 2020 M07 218.103
USA F AGE_AGGREGATE_TOTAL Total 2020 M07 8571.98
USA F AGE_AGGREGATE_TOTAL LTB 2020 M07 0
USA F AGE_AGGREGATE_TOTAL BAS 2020 M07 257.532
USA F AGE_AGGREGATE_TOTAL INT 2020 M07 4553.248
USA F AGE_AGGREGATE_TOTAL ADV 2020 M07 3755.331
USA F AGE_AGGREGATE_Y15-24 Total 2020 M07 1948.827
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M07 0
USA F AGE_AGGREGATE_Y15-24 INT 2020 M07 1422.238
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M07 511.363
USA F AGE_AGGREGATE_Y25-54 Total 2020 M07 4800.627
USA F AGE_AGGREGATE_Y25-54 LTB 2020 M07 0
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M07 168.911
USA F AGE_AGGREGATE_Y25-54 INT 2020 M07 2236.971
USA F AGE_AGGREGATE_Y25-54 ADV 2020 M07 2388.876
USA F AGE_AGGREGATE_Y55-64 Total 2020 M07 1301.15
USA F AGE_AGGREGATE_Y55-64 LTB 2020 M07 0
USA F AGE_AGGREGATE_Y55-64 BAS 2020 M07 44.063
USA F AGE_AGGREGATE_Y55-64 INT 2020 M07 660.942
USA F AGE_AGGREGATE_Y55-64 ADV 2020 M07 596.146
USA F AGE_AGGREGATE_YGE65 Total 2020 M07 521.376
USA F AGE_AGGREGATE_YGE65 BAS 2020 M07 29.333
USA F AGE_AGGREGATE_YGE65 INT 2020 M07 233.098
USA F AGE_AGGREGATE_YGE65 ADV 2020 M07 258.946
USA T AGE_YTHADULT_YGE15 Total 2020 M07 16882.273
USA T AGE_YTHADULT_YGE15 LTB 2020 M07 33.579
USA T AGE_YTHADULT_YGE15 BAS 2020 M07 629.524
USA T AGE_YTHADULT_YGE15 INT 2020 M07 9603.636
USA T AGE_YTHADULT_YGE15 ADV 2020 M07 6615.535
USA T AGE_YTHADULT_Y15-64 Total 2020 M07 15888.257
USA T AGE_YTHADULT_Y15-64 BAS 2020 M07 576.429
USA T AGE_YTHADULT_Y15-64 INT 2020 M07 9139.763
USA T AGE_YTHADULT_Y15-64 ADV 2020 M07 6138.486
USA T AGE_YTHADULT_Y15-24 Total 2020 M07 3972.59
USA T AGE_YTHADULT_Y15-24 BAS 2020 M07 63.844
USA T AGE_YTHADULT_Y15-24 INT 2020 M07 3135.587
USA T AGE_YTHADULT_Y15-24 ADV 2020 M07 773.159
USA T AGE_YTHADULT_YGE25 Total 2020 M07 12909.684
USA T AGE_YTHADULT_YGE25 LTB 2020 M07 33.579
USA T AGE_YTHADULT_YGE25 BAS 2020 M07 565.68
USA T AGE_YTHADULT_YGE25 INT 2020 M07 6468.049
USA T AGE_YTHADULT_YGE25 ADV 2020 M07 5842.376
USA M AGE_YTHADULT_YGE15 Total 2020 M07 8310.293
USA M AGE_YTHADULT_YGE15 LTB 2020 M07 27.711
USA M AGE_YTHADULT_YGE15 BAS 2020 M07 371.992
USA M AGE_YTHADULT_YGE15 INT 2020 M07 5050.387
USA M AGE_YTHADULT_YGE15 ADV 2020 M07 2860.204
USA M AGE_YTHADULT_Y15-64 Total 2020 M07 7837.653
USA M AGE_YTHADULT_Y15-64 BAS 2020 M07 348.229
USA M AGE_YTHADULT_Y15-64 INT 2020 M07 4819.612
USA M AGE_YTHADULT_Y15-64 ADV 2020 M07 2642.101
USA M AGE_YTHADULT_Y15-24 Total 2020 M07 2023.762
USA M AGE_YTHADULT_Y15-24 BAS 2020 M07 48.618
USA M AGE_YTHADULT_Y15-24 INT 2020 M07 1713.349
USA M AGE_YTHADULT_Y15-24 ADV 2020 M07 261.796
USA M AGE_YTHADULT_YGE25 Total 2020 M07 6286.531
USA M AGE_YTHADULT_YGE25 LTB 2020 M07 27.711
USA M AGE_YTHADULT_YGE25 BAS 2020 M07 323.374
USA M AGE_YTHADULT_YGE25 INT 2020 M07 3337.038
USA M AGE_YTHADULT_YGE25 ADV 2020 M07 2598.408
USA F AGE_YTHADULT_YGE15 Total 2020 M07 8571.98
USA F AGE_YTHADULT_YGE15 LTB 2020 M07 0
USA F AGE_YTHADULT_YGE15 BAS 2020 M07 257.532
USA F AGE_YTHADULT_YGE15 INT 2020 M07 4553.248
USA F AGE_YTHADULT_YGE15 ADV 2020 M07 3755.331
USA F AGE_YTHADULT_Y15-64 Total 2020 M07 8050.604
USA F AGE_YTHADULT_Y15-64 BAS 2020 M07 228.2
USA F AGE_YTHADULT_Y15-64 INT 2020 M07 4320.151
USA F AGE_YTHADULT_Y15-64 ADV 2020 M07 3496.385
USA F AGE_YTHADULT_Y15-24 Total 2020 M07 1948.827
USA F AGE_YTHADULT_Y15-24 BAS 2020 M07 0
USA F AGE_YTHADULT_Y15-24 INT 2020 M07 1422.238
USA F AGE_YTHADULT_Y15-24 ADV 2020 M07 511.363
USA F AGE_YTHADULT_YGE25 Total 2020 M07 6623.153
USA F AGE_YTHADULT_YGE25 LTB 2020 M07 0
USA F AGE_YTHADULT_YGE25 BAS 2020 M07 242.306
USA F AGE_YTHADULT_YGE25 INT 2020 M07 3131.011
USA F AGE_YTHADULT_YGE25 ADV 2020 M07 3243.968
USA T AGE_AGGREGATE_TOTAL Total 2020 M08 13742.174
USA T AGE_AGGREGATE_TOTAL LTB 2020 M08 40.675
USA T AGE_AGGREGATE_TOTAL BAS 2020 M08 447.656
USA T AGE_AGGREGATE_TOTAL INT 2020 M08 8085.404
USA T AGE_AGGREGATE_TOTAL ADV 2020 M08 5168.44
USA T AGE_AGGREGATE_Y15-24 Total 2020 M08 2945.086
USA T AGE_AGGREGATE_Y15-24 LTB 2020 M08 0
USA T AGE_AGGREGATE_Y15-24 BAS 2020 M08 65.798
USA T AGE_AGGREGATE_Y15-24 INT 2020 M08 2316.245
USA T AGE_AGGREGATE_Y15-24 ADV 2020 M08 556.262
USA T AGE_AGGREGATE_Y25-54 Total 2020 M08 7844.025
USA T AGE_AGGREGATE_Y25-54 LTB 2020 M08 0
USA T AGE_AGGREGATE_Y25-54 BAS 2020 M08 221.679
USA T AGE_AGGREGATE_Y25-54 INT 2020 M08 4210.533
USA T AGE_AGGREGATE_Y25-54 ADV 2020 M08 3400.365
USA T AGE_AGGREGATE_Y55-64 Total 2020 M08 2049.963
USA T AGE_AGGREGATE_Y55-64 LTB 2020 M08 0
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M08 111.399
USA T AGE_AGGREGATE_Y55-64 INT 2020 M08 1085.905
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M08 837.781
USA T AGE_AGGREGATE_YGE65 Total 2020 M08 903.101
USA T AGE_AGGREGATE_YGE65 LTB 2020 M08 0
USA T AGE_AGGREGATE_YGE65 BAS 2020 M08 48.78
USA T AGE_AGGREGATE_YGE65 INT 2020 M08 472.721
USA T AGE_AGGREGATE_YGE65 ADV 2020 M08 374.032
USA M AGE_AGGREGATE_TOTAL Total 2020 M08 6888.744
USA M AGE_AGGREGATE_TOTAL LTB 2020 M08 28.282
USA M AGE_AGGREGATE_TOTAL BAS 2020 M08 240.6
USA M AGE_AGGREGATE_TOTAL INT 2020 M08 4305.636
USA M AGE_AGGREGATE_TOTAL ADV 2020 M08 2314.226
USA M AGE_AGGREGATE_Y15-24 Total 2020 M08 1521.473
USA M AGE_AGGREGATE_Y15-24 LTB 2020 M08 0
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M08 41.306
