Date,Open,High,Low,Close*,Adj Close**,Volume
"Jan 29, 2020","28,820.53","28,944.24","28,728.19","28,734.45","28,734.45","3,022,900"
"Jan 28, 2020","28,594.28","28,823.23","28,575.75","28,722.85","28,722.85","3,301,400"
"Jan 27, 2020","28,542.49","28,671.79","28,440.47","28,535.80","28,535.80","3,372,700"
"Jan 24, 2020","29,230.39","29,288.79","28,843.31","28,989.73","28,989.73","3,800,100"
"Jan 23, 2020","29,111.02","29,190.47","28,966.98","29,160.09","29,160.09","3,070,600"
"Jan 22, 2020","29,263.63","29,320.20","29,172.26","29,186.27","29,186.27","2,834,400"
"Jan 21, 2020","29,269.05","29,341.21","29,146.47","29,196.04","29,196.04","3,206,400"
"Jan 17, 2020","29,313.31","29,373.62","29,289.91","29,348.10","29,348.10","3,218,200"
"Jan 16, 2020","29,131.95","29,300.32","29,131.95","29,297.64","29,297.64","2,521,100"
"Jan 15, 2020","28,901.80","29,127.59","28,897.35","29,030.22","29,030.22","2,602,700"
"Jan 14, 2020","28,895.50","29,054.16","28,872.27","28,939.67","28,939.67","2,874,400"
"Jan 13, 2020","28,869.01","28,909.91","28,819.43","28,907.05","28,907.05","2,498,300"
"Jan 10, 2020","28,977.52","29,009.07","28,789.10","28,823.77","28,823.77","2,378,300"
"Jan 09, 2020","28,851.97","28,988.01","28,844.31","28,956.90","28,956.90","2,750,600"
"Jan 08, 2020","28,556.14","28,866.18","28,522.51","28,745.09","28,745.09","2,917,500"
"Jan 07, 2020","28,639.18","28,685.50","28,565.28","28,583.68","28,583.68","2,589,000"
"Jan 06, 2020","28,465.50","28,708.02","28,418.63","28,703.38","28,703.38","2,527,600"
"Jan 03, 2020","28,553.33","28,716.31","28,500.36","28,634.88","28,634.88","2,395,900"
"Jan 2, 2020","28,638.97","28,872.80","28,627.77","28,868.80","28,868.80","2,518,200"
"Dec 31, 2019","28,414.64","28,547.35","28,376.49","28,538.44","28,538.44","1,933,400"
"Dec 30, 2019","28,654.76","28,664.69","28,428.98","28,462.14","28,462.14","1,816,000"
"Dec 27, 2019","28,675.34","28,701.66","28,608.98","28,645.26","28,645.26","1,822,800"
"Dec 26, 2019","28,539.46","28,624.10","28,535.15","28,621.39","28,621.39","1,559,700"
"Dec 24, 2019","28,572.57","28,576.80","28,503.21","28,515.45","28,515.45","861,500"
"Dec 23, 2019","28,491.78","28,582.49","28,491.78","28,551.53","28,551.53","2,235,300"
"Dec 20, 2019","28,608.64","28,608.64","28,445.60","28,455.09","28,455.09","6,037,800"
"Dec 19, 2019","28,278.31","28,381.48","28,278.24","28,376.96","28,376.96","2,625,700"
"Dec 18, 2019","28,291.44","28,323.25","28,239.28","28,239.28","28,239.28","2,898,900"
"Dec 17, 2019","28,221.75","28,328.63","28,220.56","28,267.16","28,267.16","2,867,700"
"Dec 16, 2019","28,191.67","28,337.49","28,191.67","28,235.89","28,235.89","2,867,700"
"Dec 13, 2019","28,123.64","28,290.73","28,028.32","28,135.38","28,135.38","2,506,600"
"Dec 12, 2019","27,898.34","28,224.95","27,859.87","28,132.05","28,132.05","2,777,400"
"Dec 11, 2019","27,867.31","27,925.50","27,801.80","27,911.30","27,911.30","2,135,100"
"Dec 10, 2019","27,900.65","27,949.02","27,804.00","27,881.72","27,881.72","2,132,500"
"Dec 09, 2019","27,987.05","28,010.42","27,906.14","27,909.60","27,909.60","2,170,000"
"Dec 06, 2019","27,839.68","28,035.85","27,839.68","28,015.06","28,015.06","2,233,100"
"Dec 05, 2019","27,736.05","27,745.20","27,562.80","27,677.79","27,677.79","2,086,000"
"Dec 04, 2019","27,634.63","27,727.45","27,612.08","27,649.78","27,649.78","2,182,000"
"Dec 03, 2019","27,501.98","27,524.74","27,325.13","27,502.81","27,502.81","2,753,500"
"Dec 2, 2019","28,109.74","28,109.84","27,782.35","27,783.04","27,783.04","2,366,100"
"Nov 29, 2019","28,103.16","28,119.51","28,042.53","28,051.41","28,051.41","1,206,300"
"Nov 27, 2019","28,156.47","28,174.97","28,075.23","28,164.00","28,164.00","1,982,100"
"Nov 26, 2019","28,080.75","28,146.02","28,042.21","28,121.68","28,121.68","3,240,500"
"Nov 25, 2019","27,917.77","28,068.69","27,917.77","28,066.47","28,066.47","2,484,200"
"Nov 22, 2019","27,831.23","27,898.46","27,773.98","27,875.62","27,875.62","2,147,800"
"Nov 21, 2019","27,820.28","27,828.33","27,708.34","27,766.29","27,766.29","2,320,200"
"Nov 20, 2019","27,879.55","27,897.28","27,675.28","27,821.09","27,821.09","2,581,400"
"Nov 19, 2019","28,079.76","28,090.21","27,894.52","27,934.02","27,934.02","2,458,900"
"Nov 18, 2019","27,993.22","28,040.97","27,969.24","28,036.22","28,036.22","2,523,200"
"Nov 15, 2019","27,843.54","28,004.89","27,843.54","28,004.89","28,004.89","2,837,200"
"Nov 14, 2019","27,757.20","27,800.71","27,676.97","27,781.96","27,781.96","3,039,700"
"Nov 13, 2019","27,622.04","27,806.40","27,587.20","27,783.59","27,783.59","2,783,900"
"Nov 12, 2019","27,701.59","27,770.86","27,635.32","27,691.49","27,691.49","2,136,700"
"Nov 11, 2019","27,580.66","27,714.39","27,517.67","27,691.49","27,691.49","2,023,500"
"Nov 08, 2019","27,686.20","27,694.95","27,578.97","27,681.24","27,681.24","2,214,400"
"Nov 07, 2019","27,590.16","27,774.67","27,590.16","27,674.80","27,674.80","2,590,200"
"Nov 06, 2019","27,502.74","27,526.05","27,407.81","27,492.56","27,492.56","2,379,100"
"Nov 05, 2019","27,500.23","27,560.36","27,453.55","27,492.63","27,492.63","2,863,500"
"Nov 04, 2019","27,402.06","27,517.58","27,402.06","27,462.11","27,462.11","2,730,300"
"Nov 1, 2019","27,142.95","27,347.43","27,142.95","27,347.36","27,347.36","2,708,700"
"Oct 31, 2019","27,188.37","27,188.37","26,918.29","27,046.23","27,046.23","2,738,300"
"Oct 30, 2019","27,110.71","27,204.36","26,999.64","27,186.69","27,186.69","2,317,500"
"Oct 29, 2019","27,061.07","27,165.94","27,039.76","27,071.46","27,071.46","2,696,100"
"Oct 28, 2019","27,040.33","27,167.88","27,028.71","27,090.72","27,090.72","2,907,700"
"Oct 25, 2019","26,789.61","27,015.37","26,765.68","26,958.06","26,958.06","2,746,100"
"Oct 24, 2019","26,893.93","26,931.78","26,714.34","26,805.53","26,805.53","2,535,900"
"Oct 23, 2019","26,835.24","26,896.89","26,745.00","26,833.95","26,833.95","2,476,800"
"Oct 22, 2019","26,850.43","26,946.64","26,782.61","26,788.10","26,788.10","2,655,100"
"Oct 21, 2019","26,852.67","26,852.67","26,747.62","26,827.64","26,827.64","2,410,300"
"Oct 18, 2019","27,004.49","27,018.25","26,770.13","26,770.20","26,770.20","2,889,700"
"Oct 17, 2019","27,032.38","27,112.16","26,970.29","27,025.88","27,025.88","2,225,400"
"Oct 16, 2019","26,972.31","27,058.34","26,943.29","27,001.98","27,001.98","2,146,600"
"Oct 15, 2019","26,811.20","27,120.11","26,811.20","27,024.80","27,024.80","2,455,100"
"Oct 14, 2019","26,766.43","26,874.33","26,749.18","26,787.36","26,787.36","1,786,200"
"Oct 11, 2019","26,694.20","27,013.97","26,694.20","26,816.59","26,816.59","2,820,800"
"Oct 10, 2019","26,317.35","26,603.31","26,314.51","26,496.67","26,496.67","2,176,800"
"Oct 09, 2019","26,308.23","26,424.31","26,249.75","26,346.01","26,346.01","1,900,600"
"Oct 08, 2019","26,276.59","26,421.81","26,139.80","26,164.04","26,164.04","2,445,900"
"Oct 07, 2019","26,502.33","26,655.84","26,424.54","26,478.02","26,478.02","1,952,000"
"Oct 04, 2019","26,271.70","26,590.74","26,271.70","26,573.72","26,573.72","2,213,100"
"Oct 03, 2019","26,039.02","26,205.20","25,743.46","26,201.04","26,201.04","2,416,100"
"Oct 02, 2019","26,425.86","26,438.04","25,974.12","26,078.62","26,078.62","3,096,400"
"Oct 1, 2019","26,962.54","27,046.21","26,562.22","26,573.04","26,573.04","2,601,100"
"Sep 30, 2019","26,852.33","26,998.86","26,852.33","26,916.83","26,916.83","2,226,800"
"Sep 27, 2019","26,987.26","27,012.54","26,715.82","26,820.25","26,820.25","2,177,800"
"Sep 26, 2019","27,004.11","27,015.07","26,803.84","26,891.12","26,891.12","2,291,800"
"Sep 25, 2019","26,866.71","27,016.56","26,755.86","26,970.71","26,970.71","2,372,200"
"Sep 24, 2019","27,034.07","27,079.68","26,704.96","26,807.77","26,807.77","3,017,500"
"Sep 23, 2019","26,851.45","27,011.07","26,831.34","26,949.99","26,949.99","2,042,400"
"Sep 20, 2019","27,102.18","27,194.75","26,926.68","26,935.07","26,935.07","4,976,400"
"Sep 19, 2019","27,186.05","27,272.17","27,064.21","27,094.79","27,094.79","2,123,600"
"Sep 18, 2019","27,075.39","27,161.93","26,899.15","27,147.08","27,147.08","2,128,600"
"Sep 17, 2019","27,010.12","27,110.80","26,984.14","27,110.80","27,110.80","2,235,800"
"Sep 16, 2019","27,146.06","27,172.87","27,032.56","27,076.82","27,076.82","2,206,200"
"Sep 13, 2019","27,216.67","27,277.55","27,193.95","27,219.52","27,219.52","2,552,600"
"Sep 12, 2019","27,197.32","27,306.73","27,105.01","27,182.45","27,182.45","2,500,100"
"Sep 11, 2019","26,928.05","27,137.04","26,885.48","27,137.04","27,137.04","2,725,900"
"Sep 10, 2019","26,805.83","26,909.43","26,717.05","26,909.43","26,909.43","3,223,400"
"Sep 09, 2019","26,866.23","26,900.83","26,762.18","26,835.51","26,835.51","2,731,200"
"Sep 06, 2019","26,790.25","26,860.87","26,708.39","26,797.46","26,797.46","2,097,000"
"Sep 05, 2019","26,603.15","26,836.30","26,603.15","26,728.15","26,728.15","2,566,700"
"Sep 04, 2019","26,301.99","26,362.35","26,244.44","26,355.47","26,355.47","2,027,100"
"Sep 3, 2019","26,198.26","26,198.26","25,978.22","26,118.02","26,118.02","2,232,100"
"Aug 30, 2019","26,476.39","26,514.62","26,295.59","26,403.28","26,403.28","2,161,600"
"Aug 29, 2019","26,249.09","26,408.84","26,185.71","26,362.25","26,362.25","2,086,500"
"Aug 28, 2019","25,712.99","26,041.57","25,637.43","26,036.10","26,036.10","2,070,700"
"Aug 27, 2019","26,014.46","26,054.02","25,721.85","25,777.90","25,777.90","2,635,300"
"Aug 26, 2019","25,826.05","25,941.25","25,716.39","25,898.83","25,898.83","2,227,800"
"Aug 23, 2019","26,134.21","26,320.29","25,507.18","25,628.90","25,628.90","3,642,600"
"Aug 22, 2019","26,271.64","26,388.78","26,099.01","26,252.24","26,252.24","2,228,100"
"Aug 21, 2019","26,145.36","26,268.32","26,141.77","26,202.73","26,202.73","2,087,900"
"Aug 20, 2019","26,086.86","26,160.12","25,952.00","25,962.44","25,962.44","2,381,000"
"Aug 19, 2019","26,020.06","26,222.32","26,020.06","26,135.79","26,135.79","2,526,400"
"Aug 16, 2019","25,678.17","25,929.65","25,678.17","25,886.01","25,886.01","2,762,100"
"Aug 15, 2019","25,514.25","25,639.69","25,339.60","25,579.39","25,579.39","3,326,000"
"Aug 14, 2019","26,035.08","26,035.08","25,471.59","25,479.42","25,479.42","3,522,500"
"Aug 13, 2019","25,888.88","26,426.97","25,833.25","26,279.91","26,279.91","3,089,000"
"Aug 12, 2019","26,169.91","26,178.95","25,824.94","25,896.44","25,896.44","1,993,900"
"Aug 09, 2019","26,337.09","26,413.36","26,097.64","26,287.44","26,287.44","2,402,600"
"Aug 08, 2019","26,086.52","26,383.61","26,038.10","26,378.19","26,378.19","2,825,300"
"Aug 07, 2019","25,814.22","26,073.21","25,440.39","26,007.07","26,007.07","3,447,900"
"Aug 06, 2019","25,810.62","26,038.68","25,710.87","26,029.52","26,029.52","3,181,600"
"Aug 05, 2019","26,259.23","26,259.23","25,523.38","25,717.74","25,717.74","4,222,400"
"Aug 02, 2019","26,528.66","26,570.02","26,249.22","26,485.01","26,485.01","3,276,400"
"Aug 1, 2019","26,879.86","27,175.59","26,548.71","26,583.42","26,583.42","3,863,200"
"Jul 31, 2019","27,244.67","27,281.65","26,719.60","26,864.27","26,864.27","3,851,500"
"Jul 30, 2019","27,145.39","27,224.36","27,069.86","27,198.02","27,198.02","2,932,500"
"Jul 29, 2019","27,192.24","27,275.85","27,178.06","27,221.35","27,221.35","2,508,500"
"Jul 26, 2019","27,166.00","27,213.70","27,123.25","27,192.45","27,192.45","2,336,500"
"Jul 25, 2019","27,247.39","27,298.43","27,062.48","27,140.98","27,140.98","2,414,200"
"Jul 24, 2019","27,262.24","27,291.04","27,191.12","27,269.97","27,269.97","2,443,200"
"Jul 23, 2019","27,231.86","27,368.81","27,204.58","27,349.19","27,349.19","2,488,500"
"Jul 22, 2019","27,174.18","27,227.77","27,088.90","27,171.90","27,171.90","2,163,100"
"Jul 19, 2019","27,246.38","27,342.96","27,145.78","27,154.20","27,154.20","2,876,900"
"Jul 18, 2019","27,191.98","27,266.81","27,068.79","27,222.97","27,222.97","2,160,700"
"Jul 17, 2019","27,320.91","27,343.06","27,218.38","27,219.85","27,219.85","1,939,300"
"Jul 16, 2019","27,349.32","27,398.68","27,290.24","27,335.63","27,335.63","2,260,000"
"Jul 15, 2019","27,364.69","27,364.69","27,294.17","27,359.16","27,359.16","1,997,300"
"Jul 12, 2019","27,139.49","27,333.79","27,135.45","27,332.03","27,332.03","2,483,900"
"Jul 11, 2019","26,950.16","27,088.45","26,916.32","27,088.08","27,088.08","2,523,000"
"Jul 10, 2019","26,851.96","26,983.45","26,813.11","26,860.20","26,860.20","2,079,900"
"Jul 09, 2019","26,725.12","26,807.70","26,665.57","26,783.49","26,783.49","2,183,300"
"Jul 08, 2019","26,835.64","26,839.14","26,744.87","26,806.14","26,806.14","2,142,900"
"Jul 05, 2019","26,867.75","26,950.81","26,733.33","26,922.12","26,922.12","1,921,700"
"Jul 03, 2019","26,832.32","26,966.00","26,831.44","26,966.00","26,966.00","1,498,400"
"Jul 02, 2019","26,719.53","26,787.56","26,632.65","26,786.68","26,786.68","2,192,700"
"Jul 1, 2019","26,805.86","26,890.64","26,616.21","26,717.43","26,717.43","2,676,700"
"Jun 28, 2019","26,605.93","26,638.35","26,522.27","26,599.96","26,599.96","4,993,500"
"Jun 27, 2019","26,523.72","26,607.24","26,465.32","26,526.58","26,526.58","2,469,300"
"Jun 26, 2019","26,599.42","26,660.04","26,536.33","26,536.82","26,536.82","2,743,400"
"Jun 25, 2019","26,731.61","26,752.31","26,527.66","26,548.22","26,548.22","2,821,600"
"Jun 24, 2019","26,727.61","26,806.52","26,723.37","26,727.54","26,727.54","2,323,900"
"Jun 21, 2019","26,749.12","26,907.37","26,705.87","26,719.13","26,719.13","4,855,600"
"Jun 20, 2019","26,665.38","26,798.63","26,539.69","26,753.17","26,753.17","2,781,700"
"Jun 19, 2019","26,490.16","26,569.75","26,415.05","26,504.00","26,504.00","2,409,500"
"Jun 18, 2019","26,228.90","26,527.19","26,227.80","26,465.54","26,465.54","2,734,900"
"Jun 17, 2019","26,108.53","26,165.78","26,049.80","26,112.53","26,112.53","1,995,000"
"Jun 14, 2019","26,076.36","26,162.28","25,988.09","26,089.61","26,089.61","2,080,200"
"Jun 13, 2019","26,036.94","26,146.91","25,995.71","26,106.77","26,106.77","2,134,000"
"Jun 12, 2019","26,040.30","26,082.10","25,958.66","26,004.83","26,004.83","2,236,900"
"Jun 11, 2019","26,180.59","26,248.67","25,998.87","26,048.51","26,048.51","2,534,900"
"Jun 10, 2019","26,090.22","26,210.61","26,054.31","26,062.68","26,062.68","2,492,800"
"Jun 07, 2019","25,768.72","26,072.75","25,768.72","25,983.94","25,983.94","2,630,100"
"Jun 06, 2019","25,567.45","25,800.30","25,518.05","25,720.66","25,720.66","2,480,700"
"Jun 05, 2019","25,451.00","25,544.66","25,373.58","25,539.57","25,539.57","2,626,600"
"Jun 04, 2019","24,962.82","25,343.77","24,962.82","25,332.18","25,332.18","2,816,900"
"June 3, 2019","24,830.16","24,935.21","24,680.57","24,819.78","24,819.78","3,282,400"
"May 31, 2019","25,046.31","25,046.31","24,809.51","24,815.04","24,815.04","2,922,300"
"May 30, 2019","25,139.94","25,218.54","25,066.75","25,169.88","25,169.88","2,152,400"
"May 29, 2019","25,231.46","25,231.46","24,938.24","25,126.41","25,126.41","2,989,300"
"May 28, 2019","25,616.55","25,717.63","25,342.28","25,347.77","25,347.77","3,589,800"
"May 24, 2019","25,551.07","25,670.81","25,496.20","25,585.69","25,585.69","2,013,700"
"May 23, 2019","25,657.99","25,657.99","25,328.09","25,490.47","25,490.47","3,169,400"
"May 22, 2019","25,818.46","25,878.21","25,755.11","25,776.61","25,776.61","2,417,600"
"May 21, 2019","25,782.34","25,898.27","25,779.61","25,877.33","25,877.33","2,608,700"
"May 20, 2019","25,655.31","25,751.71","25,560.55","25,679.90","25,679.90","2,795,600"
"May 17, 2019","25,719.95","25,948.74","25,657.78","25,764.00","25,764.00","2,837,600"
"May 16, 2019","25,692.14","25,957.63","25,692.14","25,862.68","25,862.68","3,209,600"
"May 15, 2019","25,400.13","25,724.89","25,341.94","25,648.02","25,648.02","2,707,200"
"May 14, 2019","25,384.03","25,688.96","25,384.03","25,532.05","25,532.05","2,915,700"
"May 13, 2019","25,568.06","25,568.06","25,222.51","25,324.99","25,324.99","3,612,400"
"May 10, 2019","25,763.72","26,019.32","25,469.86","25,942.37","25,942.37","2,945,800"
"May 09, 2019","25,878.85","25,884.89","25,517.39","25,828.36","25,828.36","3,347,600"
"May 08, 2019","25,933.79","26,118.10","25,889.41","25,967.33","25,967.33","2,764,200"
"May 07, 2019","26,276.90","26,276.90","25,789.71","25,965.09","25,965.09","3,349,600"
"May 06, 2019","26,160.62","26,476.27","26,033.95","26,438.48","26,438.48","2,830,200"
"May 03, 2019","26,379.14","26,534.96","26,370.09","26,504.95","26,504.95","2,489,000"
"May 02, 2019","26,407.15","26,454.69","26,180.36","26,307.79","26,307.79","2,876,100"
"May 1, 2019","26,639.06","26,689.39","26,426.38","26,430.14","26,430.14","3,038,500"
"Apr 30, 2019","26,594.56","26,614.04","26,419.47","26,592.91","26,592.91","3,403,200"
"Apr 29, 2019","26,559.87","26,602.54","26,520.75","26,554.39","26,554.39","2,794,500"
"Apr 26, 2019","26,454.62","26,543.56","26,392.55","26,543.33","26,543.33","3,172,900"
"Apr 25, 2019","26,426.37","26,536.48","26,310.28","26,462.08","26,462.08","2,967,300"
"Apr 24, 2019","26,652.56","26,680.58","26,582.86","26,597.05","26,597.05","2,833,700"
"Apr 23, 2019","26,513.83","26,695.96","26,503.56","26,656.39","26,656.39","3,116,900"
"Apr 22, 2019","26,510.77","26,553.05","26,458.61","26,511.05","26,511.05","2,325,700"
"Apr 18, 2019","26,463.37","26,602.42","26,444.53","26,559.54","26,559.54","3,328,500"
"Apr 17, 2019","26,468.53","26,501.02","26,391.86","26,449.54","26,449.54","3,677,800"
"Apr 16, 2019","26,482.19","26,530.71","26,397.19","26,452.66","26,452.66","3,023,400"
"Apr 15, 2019","26,407.76","26,424.85","26,316.42","26,384.77","26,384.77","2,506,200"
"Apr 12, 2019","26,357.79","26,436.68","26,309.72","26,412.30","26,412.30","3,699,100"
"Apr 11, 2019","26,188.21","26,229.88","26,062.59","26,143.05","26,143.05","2,116,800"
"Apr 10, 2019","26,173.71","26,209.49","26,101.24","26,157.16","26,157.16","2,031,300"
"Apr 09, 2019","26,243.54","26,246.34","26,103.14","26,150.58","26,150.58","2,444,100"
"Apr 08, 2019","26,312.67","26,344.65","26,246.03","26,341.02","26,341.02","2,293,800"
"Apr 05, 2019","26,427.56","26,487.57","26,370.82","26,424.99","26,424.99","2,295,500"
"Apr 04, 2019","26,213.42","26,398.90","26,212.78","26,384.63","26,384.63","2,330,400"
"Apr 03, 2019","26,238.03","26,282.17","26,138.47","26,218.13","26,218.13","2,719,800"
"Apr 02, 2019","26,213.55","26,221.24","26,122.31","26,179.13","26,179.13","2,509,400"
"Apr 1, 2019","26,075.10","26,280.90","26,071.69","26,258.42","26,258.42","2,955,700"
"Mar 29, 2019","25,827.31","25,949.32","25,771.67","25,928.68","25,928.68","3,006,200"
"Mar 28, 2019","25,693.32","25,743.41","25,576.69","25,717.46","25,717.46","2,371,700"
"Mar 27, 2019","25,676.34","25,758.17","25,425.27","25,625.59","25,625.59","2,703,400"
"Mar 26, 2019","25,649.56","25,796.29","25,544.78","25,657.73","25,657.73","3,051,100"
"Mar 25, 2019","25,490.72","25,603.27","25,372.26","25,516.83","25,516.83","3,031,200"
"Mar 22, 2019","25,844.65","25,877.01","25,501.45","25,502.32","25,502.32","3,865,100"
"Mar 21, 2019","25,688.44","26,009.90","25,657.78","25,962.51","25,962.51","3,352,500"
"Mar 20, 2019","25,867.79","25,929.52","25,670.63","25,745.67","25,745.67","3,219,800"
"Mar 19, 2019","25,987.87","26,109.68","25,814.92","25,887.38","25,887.38","3,422,500"
"Mar 18, 2019","25,801.88","25,924.77","25,785.66","25,914.10","25,914.10","3,031,700"
"Mar 15, 2019","25,720.96","25,927.91","25,649.70","25,848.87","25,848.87","6,169,100"
"Mar 14, 2019","25,692.31","25,752.84","25,621.31","25,709.94","25,709.94","3,027,900"
"Mar 13, 2019","25,637.23","25,776.49","25,571.31","25,702.89","25,702.89","3,314,100"
"Mar 12, 2019","25,600.30","25,675.44","25,522.17","25,554.66","25,554.66","3,177,300"
"Mar 11, 2019","25,208.00","25,661.63","25,208.00","25,650.88","25,650.88","3,097,900"
"Mar 08, 2019","25,347.38","25,466.14","25,252.46","25,450.24","25,450.24","2,705,000"
"Mar 07, 2019","25,645.45","25,645.45","25,352.55","25,473.23","25,473.23","2,891,400"
"Mar 06, 2019","25,818.76","25,837.61","25,633.71","25,673.46","25,673.46","2,562,500"
"Mar 05, 2019","25,829.07","25,877.15","25,725.63","25,806.63","25,806.63","2,522,600"
"Mar 04, 2019","26,122.19","26,155.98","25,611.55","25,819.65","25,819.65","2,955,100"
"Mar 01, 2019","26,019.67","26,143.92","25,914.37","26,026.32","26,026.32","2,898,900"
"Feb 28, 2019","25,984.28","26,029.21","25,896.56","25,916.00","25,916.00","3,385,200"
"Feb 27, 2019","25,995.60","26,039.68","25,877.24","25,985.16","25,985.16","2,553,800"
"Feb 26, 2019","26,051.61","26,155.29","25,966.01","26,057.98","26,057.98","2,578,500"
"Feb 25, 2019","26,126.15","26,241.42","26,080.66","26,091.95","26,091.95","2,816,000"
"Feb 22, 2019","25,906.27","26,052.90","25,906.27","26,031.81","26,031.81","2,797,600"
"Feb 21, 2019","25,922.41","25,938.88","25,762.21","25,850.63","25,850.63","2,557,100"
"Feb 20, 2019","25,872.26","25,986.20","25,846.48","25,954.44","25,954.44","2,878,800"
"Feb 19, 2019","25,849.85","25,961.44","25,820.01","25,891.32","25,891.32","2,806,200"
"Feb 15, 2019","25,564.63","25,883.72","25,564.63","25,883.25","25,883.25","3,285,300"
"Feb 14, 2019","25,460.65","25,558.90","25,308.09","25,439.39","25,439.39","3,130,100"
"Feb 13, 2019","25,480.86","25,625.95","25,480.86","25,543.27","25,543.27","2,633,300"
"Feb 12, 2019","25,152.03","25,458.98","25,152.03","25,425.76","25,425.76","2,781,100"
"Feb 11, 2019","25,142.81","25,196.75","25,009.10","25,053.11","25,053.11","2,417,000"
"Feb 08, 2019","25,042.36","25,106.39","24,883.04","25,106.33","25,106.33","2,482,100"
"Feb 07, 2019","25,265.81","25,314.26","25,000.52","25,169.53","25,169.53","2,954,600"
"Feb 06, 2019","25,371.57","25,439.04","25,312.06","25,390.30","25,390.30","2,475,900"
"Feb 05, 2019","25,287.93","25,427.32","25,287.65","25,411.52","25,411.52","3,106,500"
"Feb 04, 2019","25,062.12","25,239.91","24,977.67","25,239.37","25,239.37","2,985,400"
"Feb 01, 2019","25,025.31","25,193.15","24,982.49","25,063.89","25,063.89","3,720,900"
"Jan 31, 2019","24,954.48","25,049.62","24,842.09","24,999.67","24,999.67","5,073,500"
"Jan 30, 2019","24,826.52","25,109.62","24,790.90","25,014.86","25,014.86","3,973,300"
"Jan 29, 2019","24,519.62","24,674.87","24,504.04","24,579.96","24,579.96","3,308,700"
"Jan 28, 2019","24,596.98","24,596.98","24,323.94","24,528.22","24,528.22","3,471,700"
"Jan 25, 2019","24,687.21","24,860.15","24,676.75","24,737.20","24,737.20","3,768,900"
"Jan 24, 2019","24,579.96","24,626.30","24,422.73","24,553.24","24,553.24","3,201,700"
"Jan 23, 2019","24,577.25","24,700.98","24,307.17","24,575.62","24,575.62","3,186,000"
"Jan 22, 2019","24,607.76","24,607.76","24,244.31","24,404.48","24,404.48","3,384,800"
"Jan 18, 2019","24,534.19","24,750.22","24,459.03","24,706.35","24,706.35","3,729,700"
"Jan 17, 2019","24,147.09","24,474.46","24,088.90","24,370.10","24,370.10","2,885,900"
"Jan 16, 2019","24,139.91","24,288.61","24,119.72","24,207.16","24,207.16","3,028,300"
"Jan 15, 2019","23,914.11","24,099.14","23,887.93","24,065.59","24,065.59","2,915,700"
"Jan 14, 2019","23,880.53","23,964.90","23,765.24","23,909.84","23,909.84","2,775,600"
"Jan 11, 2019","23,940.01","23,996.32","23,798.16","23,995.95","23,995.95","2,626,500"
"Jan 10, 2019","23,811.11","24,014.78","23,703.25","24,001.92","24,001.92","3,381,500"
"Jan 09, 2019","23,844.27","24,084.71","23,703.16","23,879.12","23,879.12","3,245,700"
"Jan 08, 2019","23,680.32","23,864.65","23,581.45","23,787.45","23,787.45","3,174,200"
"Jan 07, 2019","23,474.26","23,687.74","23,301.59","23,531.35","23,531.35","3,342,000"
"Jan 04, 2019","22,894.92","23,518.64","22,894.92","23,433.16","23,433.16","3,960,200"
"Jan 03, 2019","23,176.39","23,176.39","22,638.41","22,686.22","22,686.22","4,242,400"
"Jan 02, 2019","23,058.61","23,413.47","22,928.59","23,346.24","23,346.24","3,215,700"
