Date,Open nif,High nif,Low nif,Close nif,Adj Close nif,Volume nif,Open nse,High nse,Low nse,Close nse,Adj Close nse,Volume nse
2020-09-24,11011.0,11015.2998,10790.2002,10805.5498,10805.5498,706100.0,20898.8008,20955.5996,20404.9004,20456.8496,20456.8496,0.0
2020-09-25,10910.4004,11072.5996,10854.8496,11050.25,11050.25,559600.0,20740.8008,21064.3008,20430.6992,20982.3496,20982.3496,0.0
2020-09-28,11140.8496,11239.3496,11099.8496,11227.5498,11227.5498,472800.0,21152.0508,21708.8496,21055.0996,21665.5,21665.5,0.0
2020-09-29,11288.5996,11305.4004,11181.0,11222.4004,11222.4004,498300.0,21770.9004,21811.5,21280.5996,21411.3008,21411.3008,0.0
2020-09-30,11244.4502,11295.4004,11184.5498,11247.5498,11247.5498,499300.0,21405.25,21549.3496,21128.5,21451.8008,21451.8008,0.0
2020-10-01,11364.4502,11428.5996,11347.0498,11416.9502,11416.9502,447700.0,21685.25,22293.75,21664.1504,22246.0,22246.0,0.0
2020-10-05,11487.7998,11578.0498,11452.2998,11503.3496,11503.3496,530600.0,22352.0996,22768.5508,22247.25,22370.9492,22370.9492,0.0
2020-10-06,11603.4502,11680.2998,11564.2998,11662.4004,11662.4004,561400.0,22673.0508,22893.5,22521.0508,22853.6992,22853.6992,0.0
2020-10-07,11679.25,11763.0498,11629.3496,11738.8496,11738.8496,513400.0,22836.9492,23036.1992,22607.8008,22964.8008,22964.8008,0.0
2020-10-08,11835.4004,11905.7002,11791.1504,11834.5996,11834.5996,608800.0,23150.25,23450.9004,23063.5996,23191.3496,23191.3496,0.0
2020-10-09,11852.0498,11938.5996,11805.2002,11914.2002,11914.2002,611100.0,23312.5996,23904.0996,23132.4492,23846.8008,23846.8008,0.0
2020-10-12,11973.5498,12022.0498,11867.2002,11930.9502,11930.9502,522600.0,23955.5996,24190.3496,23552.5996,23712.8008,23712.8008,0.0
2020-10-13,11934.6504,11988.2002,11888.9004,11934.5,11934.5,458300.0,23663.0508,23775.1504,23431.5,23492.1992,23492.1992,0.0
2020-10-14,11917.4004,11997.2002,11822.1504,11971.0498,11971.0498,569200.0,23353.1504,23962.6992,23149.4492,23874.6504,23874.6504,0.0
2020-10-15,12023.4502,12025.4502,11661.2998,11680.3496,11680.3496,608900.0,23920.3496,24087.8496,22970.9492,23072.4004,23072.4004,0.0
2020-10-16,11727.4004,11789.75,11667.8496,11762.4502,11762.4502,555800.0,23219.8496,23646.1992,23148.9492,23533.25,23533.25,0.0
2020-10-19,11879.2002,11898.25,11820.4004,11873.0498,11873.0498,541400.0,23902.9004,24320.9492,23754.8496,24266.75,24266.75,0.0
2020-10-20,11861.0,11949.25,11837.25,11896.7998,11896.7998,453600.0,24117.3496,24410.9004,24039.8496,24311.8008,24311.8008,0.0
2020-10-21,11958.5498,12018.6504,11775.75,11937.6504,11937.6504,623700.0,24444.1992,24823.5996,24099.8496,24635.0508,24635.0508,0.0
2020-10-22,11890.0,11939.5498,11823.4502,11896.4502,11896.4502,544900.0,24447.3496,24691.1504,24250.1992,24484.1504,24484.1504,0.0
2020-10-23,11957.9004,11974.5498,11908.75,11930.3496,11930.3496,502300.0,24669.1992,24764.1504,24360.8496,24478.3008,24478.3008,0.0
2020-10-26,11937.4004,11942.8496,11711.7002,11767.75,11767.75,519800.0,24525.8008,24577.3008,23867.75,24075.4492,24075.4492,0.0
2020-10-27,11807.0996,11899.0498,11723.0,11889.4004,11889.4004,616300.0,24288.0508,24809.6504,23924.1992,24769.5,24769.5,0.0
2020-10-28,11922.5996,11929.4004,11684.8496,11729.5996,11729.5996,704000.0,24737.8496,24780.6992,24057.9492,24232.5,24232.5,0.0
2020-10-29,11633.2998,11744.1504,11606.4502,11670.7998,11670.7998,555000.0,24063.5,24339.0996,23822.0508,24092.0,24092.0,0.0
2020-10-30,11678.4502,11748.9502,11535.4502,11642.4004,11642.4004,553700.0,24090.1504,24277.3496,23612.6992,23900.9004,23900.9004,0.0
2020-11-02,11697.3496,11725.6504,11557.4004,11669.1504,11669.1504,568400.0,24367.5996,25139.0,24120.5996,24892.5,24892.5,0.0
2020-11-03,11734.4502,11836.2002,11723.2998,11813.5,11813.5,674300.0,25108.0,25760.6992,25085.6992,25682.8008,25682.8008,0.0
2020-11-04,11783.3496,11929.6504,11756.4004,11908.5,11908.5,667300.0,25539.5508,25891.0,25142.0,25771.5996,25771.5996,0.0
2020-11-05,12062.4004,12131.0996,12027.5996,12120.2998,12120.2998,632500.0,26174.8008,26375.1992,26000.0508,26313.0996,26313.0996,0.0
2020-11-06,12156.6504,12280.4004,12131.8496,12263.5498,12263.5498,576800.0,26274.0996,26853.4492,26135.3008,26798.9492,26798.9492,0.0
2020-11-09,12399.4004,12474.0498,12367.3496,12461.0498,12461.0498,553400.0,27088.9492,27595.0,27068.9492,27534.0996,27534.0996,0.0
2020-11-10,12556.4004,12643.9004,12475.25,12631.0996,12631.0996,847500.0,28039.4492,28802.5,27916.9004,28606.0,28606.0,0.0
2020-11-11,12680.5996,12769.75,12571.0996,12749.1504,12749.1504,880500.0,28713.1504,29030.9004,28211.0996,28845.0,28845.0,0.0
2020-11-12,12702.1504,12741.1504,12624.8496,12690.7998,12690.7998,622000.0,28633.75,28672.9004,28066.0508,28278.8008,28278.8008,0.0
2020-11-13,12659.7002,12735.9502,12607.7002,12719.9502,12719.9502,513900.0,28108.6992,28520.5508,27703.3008,28465.6992,28465.6992,0.0
2020-11-14,,,,,,,,,,,,
2020-11-17,12932.5,12934.0498,12797.0996,12874.2002,12874.2002,707700.0,28792.25,29239.25,28722.9004,29181.3008,29181.3008,0.0
2020-11-18,12860.0996,12948.8496,12819.3496,12938.25,12938.25,731300.0,29107.9004,29784.75,29056.75,29749.8496,29749.8496,0.0
2020-11-19,12839.5,12963.0,12745.75,12771.7002,12771.7002,768800.0,29302.5996,29627.1992,28819.5508,28903.0508,28903.0508,0.0
2020-11-20,12813.4004,12892.4502,12730.25,12859.0498,12859.0498,664000.0,28935.75,29406.6992,28580.9004,29236.0,29236.0,0.0
2020-11-23,12960.2998,12968.8496,12825.7002,12926.4502,12926.4502,633100.0,29432.8008,29492.3008,28852.9004,29024.1992,29024.1992,0.0
2020-11-24,13002.5996,13079.0996,12978.0,13055.1504,13055.1504,571900.0,29265.5996,29827.8008,29206.75,29737.25,29737.25,0.0
2020-11-25,13130.0,13145.8496,12833.6504,12858.4004,12858.4004,679000.0,30021.9004,30197.8496,29132.3008,29196.4004,29196.4004,0.0
2020-11-26,12906.4502,13018.0,12790.4004,12987.0,12987.0,549800.0,29370.4004,29623.0,28923.0996,29549.75,29549.75,369400.0
2020-11-27,13012.0498,13035.2998,12914.2998,12968.9502,12968.9502,1162400.0,29622.0,29716.8496,29368.6992,29609.0508,29609.0508,0.0
2020-12-01,13062.2002,13128.4004,12962.7998,13109.0498,13109.0498,583600.0,29844.8008,29919.75,29511.0,29817.8496,29817.8496,0.0
2020-12-02,13121.4004,13128.5,12983.5498,13113.75,13113.75,717700.0,29876.6992,29886.25,29149.9004,29463.1504,29463.1504,0.0
2020-12-03,13215.2998,13216.5996,13107.9004,13133.9004,13133.9004,713700.0,29728.9004,29813.0,29379.4004,29448.75,29448.75,0.0
2020-12-04,13177.4004,13280.0498,13152.8496,13258.5498,13258.5498,640500.0,29573.4004,30162.3008,29473.5,30052.4004,30052.4004,0.0
2020-12-07,13264.8496,13366.6504,13241.9502,13355.75,13355.75,591700.0,30062.5996,30354.1992,29950.5996,30211.5508,30211.5508,0.0
2020-12-08,13393.8496,13435.4502,13311.0498,13392.9502,13392.9502,543200.0,30300.3008,30363.8008,30025.1992,30261.9004,30261.9004,0.0
2020-12-09,13458.0996,13548.9004,13449.5996,13529.0996,13529.0996,502600.0,30335.0508,30807.25,30326.6992,30709.4004,30709.4004,0.0
2020-12-10,13488.5,13503.5498,13399.2998,13478.2998,13478.2998,553400.0,30545.3496,30610.0,30202.0996,30510.3496,30510.3496,0.0
2020-12-11,13512.2998,13579.3496,13402.8496,13513.8496,13513.8496,787700.0,30555.3008,30811.8008,30328.4492,30604.8496,30604.8496,0.0
2020-12-14,13571.4502,13597.5,13472.4502,13558.1504,13558.1504,558400.0,30735.1504,30845.8008,30624.25,30745.9004,30745.9004,269000.0
2020-12-15,13547.2002,13589.6504,13447.0498,13567.8496,13567.8496,497600.0,30805.4004,30805.8496,30345.75,30691.0508,30691.0508,279400.0
2020-12-16,13663.0996,13692.3496,13606.4502,13682.7002,13682.7002,462200.0,30920.3496,30932.25,30587.0996,30698.4004,30698.4004,0.0
2020-12-17,13713.5498,13773.25,13673.5498,13740.7002,13740.7002,416000.0,30791.1992,30945.1992,30643.9004,30847.0508,30847.0508,0.0
2020-12-18,13764.4004,13772.8496,13658.5996,13760.5498,13760.5498,519400.0,30841.8496,30854.0508,30374.5,30714.6504,30714.6504,0.0
2020-12-21,13741.9004,13777.5,13131.4502,13328.4004,13328.4004,687300.0,30595.8008,30607.5,29201.1992,29456.4492,29456.4492,0.0
2020-12-22,13373.6504,13492.0498,13192.9004,13466.2998,13466.2998,696200.0,29607.5,29711.1504,28976.75,29625.9492,29625.9492,0.0
2020-12-23,13473.5,13619.4502,13432.2002,13601.0996,13601.0996,458700.0,29560.75,29941.4004,29446.0,29883.3008,29883.3008,0.0
2020-12-24,13672.1504,13771.75,13626.9004,13749.25,13749.25,471400.0,30071.6504,30545.8496,30007.8008,30402.1992,30402.1992,0.0
2020-12-28,13815.1504,13885.2998,13811.5498,13873.2002,13873.2002,403600.0,30558.8496,30929.0508,30538.1504,30880.9492,30880.9492,0.0
2020-12-29,13910.3496,13967.5996,13859.9004,13932.5996,13932.5996,439600.0,31006.9004,31359.3496,31002.5996,31322.5,31322.5,0.0
2020-12-30,13980.9004,13997.0,13864.9502,13981.9502,13981.9502,380700.0,31479.8008,31510.25,31007.1504,31303.0508,31303.0508,0.0
2020-12-31,13970.0,14024.8496,13936.4502,13981.75,13981.75,452400.0,31295.9004,31409.5,31088.0996,31264.0508,31264.0508,0.0
2021-01-01,,,,,,,,,,,,
2021-01-04,14104.3496,14147.9502,13953.75,14132.9004,14132.9004,495000.0,31485.1504,31489.5996,30893.6504,31212.4492,31212.4492,0.0
2021-01-05,14075.1504,14215.5996,14048.1504,14199.5,14199.5,492500.0,31041.0996,31767.6504,30935.5508,31722.25,31722.25,0.0
2021-01-06,14240.9502,14244.1504,14039.9004,14146.25,14146.25,632300.0,31839.9492,31982.3008,31548.1504,31797.9004,31797.9004,0.0
2021-01-07,14253.75,14256.25,14123.0996,14137.3496,14137.3496,559200.0,32129.8008,32177.4004,31911.5,31956.0,31956.0,0.0
2021-01-08,14258.4004,14367.2998,14221.6504,14347.25,14347.25,613500.0,32298.0508,32298.0508,32002.9492,32084.1992,32084.1992,0.0
2021-01-11,14474.0498,14498.2002,14383.0996,14484.75,14484.75,672900.0,32280.3008,32288.4492,31836.9492,31998.9004,31998.9004,0.0
2021-01-12,14473.7998,14590.6504,14432.8496,14563.4502,14563.4502,929600.0,31835.0508,32397.9492,31725.8496,32339.0,32339.0,0.0
2021-01-13,14639.7998,14653.3496,14435.7002,14564.8496,14564.8496,874000.0,32546.5996,32683.5,32148.25,32574.6504,32574.6504,0.0
2021-01-14,14550.0498,14617.7998,14471.5,14595.5996,14595.5996,620200.0,32526.6992,32718.9492,32442.3496,32519.75,32519.75,0.0
2021-01-15,14594.3496,14617.4502,14357.8496,14433.7002,14433.7002,789600.0,32508.9004,32544.8008,32044.3496,32246.8008,32246.8008,0.0
2021-01-18,14453.2998,14459.1504,14222.7998,14281.2998,14281.2998,762000.0,32275.1504,32441.5,31650.9004,31811.75,31811.75,396800.0
2021-01-19,14371.6504,14546.0498,14350.8496,14521.1504,14521.1504,546100.0,32082.9004,32464.9492,31863.9492,32424.8496,32424.8496,354800.0
2021-01-20,14538.2998,14666.4502,14517.5498,14644.7002,14644.7002,623100.0,32388.9492,32607.4492,32322.9004,32543.6992,32543.6992,0.0
2021-01-21,14730.9502,14753.5498,14517.25,14590.3496,14590.3496,704600.0,32732.8008,32842.3008,31985.5508,32186.9004,32186.9004,0.0
2021-01-22,14583.4004,14619.9004,14357.75,14371.9004,14371.9004,776800.0,32088.0,32131.4004,31119.9004,31167.25,31167.25,0.0
2021-01-25,14477.7998,14491.0996,14218.5996,14238.9004,14238.9004,618600.0,31507.1504,31697.5508,31013.6504,31198.4004,31198.4004,0.0
2021-01-27,14237.9502,14237.9502,13929.2998,13967.5,13967.5,660700.0,31236.25,31287.0508,30165.6504,30284.5508,30284.5508,0.0
2021-01-28,13810.4004,13898.25,13713.25,13817.5498,13817.5498,637900.0,29812.3008,30464.4004,29687.6992,30358.3008,30358.3008,0.0
2021-01-29,13946.5996,13966.8496,13596.75,13634.5996,13634.5996,753200.0,30700.6504,31111.9492,30254.5508,30565.5,30565.5,0.0
2021-02-01,13758.5996,14336.3496,13661.75,14281.2002,14281.2002,870500.0,30976.3496,33305.3008,30906.4492,33089.0508,33089.0508,0.0
2021-02-02,14481.0996,14731.7002,14469.1504,14647.8496,14647.8496,915000.0,33589.0508,34652.5,33583.1484,34267.8984,34267.8984,672200.0
2021-02-03,14754.9004,14868.8496,14574.1504,14789.9502,14789.9502,869500.0,34555.6016,34908.0508,34011.8984,34758.4492,34758.4492,605200.0
2021-02-04,14789.0498,14913.7002,14714.75,14895.6504,14895.6504,884700.0,34548.8984,35413.1484,34238.8984,35344.8008,35344.8008,0.0
2021-02-05,14952.5996,15014.6504,14864.75,14924.25,14924.25,935600.0,35634.9492,36615.1992,35545.0,35654.5,35654.5,0.0
2021-02-08,15064.2998,15159.9004,15041.0498,15115.7998,15115.7998,671200.0,36073.8516,36466.4492,35872.25,35983.6484,35983.6484,0.0
2021-02-09,15164.1504,15257.0996,15064.2998,15109.2998,15109.2998,713300.0,36058.8008,36477.1484,35636.8516,36056.5,36056.5,0.0
2021-02-10,15119.0498,15168.25,14977.2002,15106.5,15106.5,624800.0,36042.3516,36227.1992,35428.1484,35783.1016,35783.1016,0.0
2021-02-11,15073.25,15188.5,15065.4004,15173.2998,15173.2998,500100.0,35687.25,36009.4492,35573.3008,35752.1016,35752.1016,0.0
2021-02-12,15186.2002,15243.5,15081.0,15163.2998,15163.2998,571800.0,35736.6016,36322.8008,35700.25,36108.8984,36108.8984,0.0
2021-02-15,15270.2998,15340.1504,15243.4004,15314.7002,15314.7002,456000.0,36501.3984,37449.8984,36405.1016,37306.25,37306.25,0.0
2021-02-16,15371.4502,15431.75,15242.2002,15313.4502,15313.4502,648500.0,37492.6016,37708.75,36762.75,37098.3984,37098.3984,0.0
2021-02-17,15279.9004,15314.2998,15170.75,15208.9004,15208.9004,504800.0,37041.9492,37331.4492,36764.25,36910.9492,36910.9492,0.0
2021-02-18,15238.7002,15250.75,15078.0498,15118.9502,15118.9502,770600.0,37088.75,37108.75,36367.4492,36587.0,36587.0,0.0
2021-02-19,15074.7998,15144.0498,14898.2002,14981.75,14981.75,712200.0,36371.5508,36656.1992,35584.6016,35841.6016,35841.6016,0.0
2021-02-22,14999.0498,15010.0996,14635.0498,14675.7002,14675.7002,609900.0,35874.3008,36128.8984,35097.5508,35257.1992,35257.1992,0.0
2021-02-23,14782.25,14854.5,14651.8496,14707.7998,14707.7998,744100.0,35540.5508,35680.8516,34976.0,35116.9492,35116.9492,0.0
2021-02-24,14729.1504,15008.7998,14504.5,14982.0,14982.0,403800.0,35205.3984,36567.6484,35060.6484,36452.3008,36452.3008,272900.0
2021-02-25,15079.8496,15176.5,15065.3496,15097.3496,15097.3496,803900.0,36763.1484,37232.1992,36494.0,36549.0,36549.0,455900.0
2021-02-26,14888.5996,14919.4502,14467.75,14529.1504,14529.1504,1103600.0,35806.6484,35902.8984,34658.6992,34803.6016,34803.6016,0.0
2021-03-01,14702.5,14806.7998,14638.5498,14761.5498,14761.5498,507300.0,35374.25,35581.1016,34983.75,35296.0,35296.0,0.0
2021-03-02,14865.2998,14959.0996,14760.7998,14919.0996,14919.0996,621700.0,35458.1484,35747.0508,35002.4492,35419.6992,35419.6992,0.0
2021-03-03,15064.4004,15273.1504,14995.7998,15245.5996,15245.5996,544200.0,35754.4492,36455.1484,35570.5508,36368.0508,36368.0508,0.0
2021-03-04,15026.75,15202.3496,14980.2002,15080.75,15080.75,534900.0,35575.6484,36316.3984,35519.25,35802.5,35802.5,0.0
2021-03-05,14977.9502,15092.3496,14862.0996,14938.0996,14938.0996,640700.0,35458.5,35616.0508,34893.25,35228.1484,35228.1484,0.0
2021-03-08,15002.4502,15111.1504,14919.9004,14956.2002,14956.2002,0.0,35462.4492,35827.3008,35090.75,35275.75,35275.75,0.0
2021-03-09,15049.9004,15126.8496,14925.4502,15098.4004,15098.4004,675300.0,35705.8984,36077.8008,35544.9492,35865.6484,35865.6484,0.0
2021-03-10,15202.1504,15218.4502,15100.8496,15174.7998,15174.7998,404600.0,36112.25,36176.8984,35764.3516,35938.3008,35938.3008,0.0
2021-03-12,15321.1504,15336.2998,14953.5996,15030.9502,15030.9502,493200.0,36497.3516,36497.3516,35188.0508,35496.6484,35496.6484,0.0
2021-03-15,15048.4004,15048.4004,14745.8496,14929.5,14929.5,467500.0,35544.25,35544.25,34430.6484,35182.5508,35182.5508,0.0
2021-03-16,14996.0996,15051.5996,14890.6504,14910.4502,14910.4502,100.0,35352.0,35405.0508,34744.6016,34804.6016,34804.6016,0.0
2021-03-17,14946.5498,14956.5498,14696.0498,14721.2998,14721.2998,100.0,34905.0508,35100.5,34126.8516,34229.25,34229.25,0.0
2021-03-18,14855.5,14875.2002,14478.5996,14557.8496,14557.8496,542200.0,34577.5,34759.8516,33597.5508,33856.8008,33856.8008,0.0
2021-03-19,14471.1504,14788.25,14350.0996,14744.0,14744.0,919200.0,33590.3984,34355.3984,33361.0,34161.6016,34161.6016,0.0
2021-03-22,14736.2998,14763.9004,14597.8496,14736.4004,14736.4004,459000.0,34088.3984,34148.8984,33389.1484,33603.4492,33603.4492,0.0
