Date,Open China,High China,Low China,Close China,Adj Close China,Volume China,Open India,High India,Low India,Close India,Adj Close India,Volume India
2020-09-23,23701.119141,23795.189453,23559.990234,23742.509766,23742.509766,1642933400,11258.75,11259.5498,11024.4004,11131.8496,11131.8496,714900.0
2020-09-24,23537.830078,23590.419922,23225.330078,23311.070313,23311.070313,1913657500,11011.0,11015.2998,10790.2002,10805.5498,10805.5498,706100.0
2020-09-25,23425.75,23495.259766,23124.25,23235.419922,23235.419922,1794075400,10910.4004,11072.5996,10854.8496,11050.25,11050.25,559600.0
2020-09-28,23284.089844,23523.810547,23250.339844,23476.050781,23476.050781,1446839400,11140.8496,11239.3496,11099.8496,11227.5498,11227.5498,472800.0
2020-09-29,23584.609375,23601.400391,23256.919922,23275.529297,23275.529297,1526746600,11288.5996,11305.4004,11181.0,11222.4004,11222.4004,498300.0
2020-09-30,23548.890625,23780.869141,23368.490234,23459.050781,23459.050781,1453016000,11244.4502,11295.4004,11184.5498,11247.5498,11247.5498,499300.0
2020-10-05,24039.390625,24039.390625,23674.519531,23767.779297,23767.779297,1420427500,11487.7998,11578.0498,11452.2998,11503.3496,11503.3496,530600.0
2020-10-06,23895.210938,24005.029297,23842.25,23980.650391,23980.650391,1325452200,11603.4502,11680.2998,11564.2998,11662.4004,11662.4004,561400.0
2020-10-07,23999.789063,24243.910156,23905.419922,24242.859375,24242.859375,1537076100,11679.25,11763.0498,11629.3496,11738.8496,11738.8496,513400.0
2020-10-08,24263.330078,24263.330078,24021.929688,24193.349609,24193.349609,1182030300,11835.4004,11905.7002,11791.1504,11834.5996,11834.5996,608800.0
2020-10-09,24343.810547,24343.810547,24059.289063,24119.130859,24119.130859,1358969500,11852.0498,11938.5996,11805.2002,11914.2002,11914.2002,611100.0
2020-10-12,24217.25,24702.810547,24196.800781,24649.679688,24649.679688,2430403500,11973.5498,12022.0498,11867.2002,11930.9502,11930.9502,522600.0
2020-10-14,24808.849609,24808.849609,24498.939453,24667.089844,24667.089844,2550042800,11917.4004,11997.2002,11822.1504,11971.0498,11971.0498,569200.0
2020-10-15,24533.75,24573.25,24102.210938,24158.539063,24158.539063,2134202800,12023.4502,12025.4502,11661.2998,11680.3496,11680.3496,608900.0
2020-10-16,24194.410156,24456.970703,24194.410156,24386.789063,24386.789063,2697525100,11727.4004,11789.75,11667.8496,11762.4502,11762.4502,555800.0
2020-10-19,24565.429688,24771.849609,24478.470703,24542.259766,24542.259766,3605537600,11879.2002,11898.25,11820.4004,11873.0498,11873.0498,541400.0
2020-10-20,24571.640625,24600.390625,24456.839844,24569.539063,24569.539063,1879052000,11861.0,11949.25,11837.25,11896.7998,11896.7998,453600.0
2020-10-21,24695.539063,24903.0,24653.160156,24754.419922,24754.419922,1929447200,11958.5498,12018.6504,11775.75,11937.6504,11937.6504,623700.0
2020-10-22,24696.310547,24817.009766,24556.550781,24786.130859,24786.130859,2486871200,11890.0,11939.5498,11823.4502,11896.4502,11896.4502,544900.0
2020-10-23,24773.119141,24970.589844,24683.25,24918.779297,24918.779297,2368156700,11957.9004,11974.5498,11908.75,11930.3496,11930.3496,502300.0
2020-10-27,24839.970703,24872.519531,24602.109375,24787.189453,24787.189453,2435164600,11807.0996,11899.0498,11723.0,11889.4004,11889.4004,616300.0
2020-10-28,24773.539063,24844.789063,24586.060547,24708.800781,24708.800781,2011940400,11922.5996,11929.4004,11684.8496,11729.5996,11729.5996,704000.0
2020-10-29,24290.009766,24678.900391,24258.560547,24586.599609,24586.599609,1936749000,11633.2998,11744.1504,11606.4502,11670.7998,11670.7998,555000.0
2020-10-30,24535.900391,24600.539063,24029.949219,24107.419922,24107.419922,2537744200,11678.4502,11748.9502,11535.4502,11642.4004,11642.4004,553700.0
2020-11-02,24274.830078,24486.019531,24232.660156,24460.009766,24460.009766,2355413200,11697.3496,11725.6504,11557.4004,11669.1504,11669.1504,568400.0
2020-11-03,24689.560547,25048.529297,24689.509766,24939.730469,24939.730469,2244353000,11734.4502,11836.2002,11723.2998,11813.5,11813.5,674300.0
2020-11-04,24790.0,25093.720703,24733.230469,24886.140625,24886.140625,2305561500,11783.3496,11929.6504,11756.4004,11908.5,11908.5,667300.0
2020-11-05,25500.910156,25695.919922,25343.439453,25695.919922,25695.919922,2617492000,12062.4004,12131.0996,12027.5996,12120.2998,12120.2998,632500.0
2020-11-06,25750.779297,25799.970703,25540.980469,25712.970703,25712.970703,2370476000,12156.6504,12280.4004,12131.8496,12263.5498,12263.5498,576800.0
2020-11-09,26157.769531,26172.230469,25950.410156,26016.169922,26016.169922,2350101500,12399.4004,12474.0498,12367.3496,12461.0498,12461.0498,553400.0
2020-11-10,26474.039063,26474.039063,26041.869141,26301.480469,26301.480469,3847144100,12556.4004,12643.9004,12475.25,12631.0996,12631.0996,847500.0
2020-11-11,26226.800781,26432.560547,26168.630859,26226.980469,26226.980469,4120773700,12680.5996,12769.75,12571.0996,12749.1504,12749.1504,880500.0
2020-11-12,26409.339844,26460.939453,26071.150391,26169.380859,26169.380859,2679020500,12702.1504,12741.1504,12624.8496,12690.7998,12690.7998,622000.0
2020-11-13,26114.599609,26156.859375,25909.179688,26156.859375,26156.859375,2435105000,12659.7002,12735.9502,12607.7002,12719.9502,12719.9502,513900.0
2020-11-16,26362.070313,26394.400391,26191.539063,26381.669922,26381.669922,2090236500,,,,,,
2020-11-17,26515.089844,26530.539063,26339.880859,26415.089844,26415.089844,2394565600,12932.5,12934.0498,12797.0996,12874.2002,12874.2002,707700.0
2020-11-18,26434.240234,26618.009766,26344.859375,26544.289063,26544.289063,2292758600,12860.0996,12948.8496,12819.3496,12938.25,12938.25,731300.0
2020-11-19,26460.609375,26460.609375,26311.640625,26356.970703,26356.970703,2413890100,12839.5,12963.0,12745.75,12771.7002,12771.7002,768800.0
2020-11-20,26406.869141,26564.25,26313.279297,26451.539063,26451.539063,2149354400,12813.4004,12892.4502,12730.25,12859.0498,12859.0498,664000.0
2020-11-23,26659.789063,26662.660156,26369.339844,26486.199219,26486.199219,2235155500,12960.2998,12968.8496,12825.7002,12926.4502,12926.4502,633100.0
2020-11-24,26630.339844,26630.339844,26409.769531,26588.199219,26588.199219,2014989400,13002.5996,13079.0996,12978.0,13055.1504,13055.1504,571900.0
2020-11-25,26819.960938,27040.410156,26591.300781,26669.75,26669.75,2859974400,13130.0,13145.8496,12833.6504,12858.4004,12858.4004,679000.0
2020-11-26,26695.25,26819.449219,26612.0,26819.449219,26819.449219,1977652900,12906.4502,13018.0,12790.4004,12987.0,12987.0,549800.0
2020-11-27,26758.490234,27009.150391000003,26704.599609,26894.679688,26894.679688,2733597200,13012.0498,13035.2998,12914.2998,12968.9502,12968.9502,1162400.0
2020-11-30,26853.390625,26960.929688,26322.679688,26341.490234,26341.490234,5742060100,,,,,,
2020-12-01,26422.710938,26662.179688,26375.240234,26567.679688,26567.679688,3564238900,13062.2002,13128.4004,12962.7998,13109.0498,13109.0498,583600.0
2020-12-02,26670.119141,26670.119141,26379.480469,26532.580078,26532.580078,3704087400,13121.4004,13128.5,12983.5498,13113.75,13113.75,717700.0
2020-12-03,26623.419922,26781.990234,26556.019531,26728.5,26728.5,2830413900,13215.2998,13216.5996,13107.9004,13133.9004,13133.9004,713700.0
2020-12-04,26811.589844,26835.919922,26652.339844,26835.919922,26835.919922,3205350200,13177.4004,13280.0498,13152.8496,13258.5498,13258.5498,640500.0
2020-12-07,26870.580077999995,26870.580077999995,26256.400391,26506.849609,26506.849609,2806021200,13264.8496,13366.6504,13241.9502,13355.75,13355.75,591700.0
2020-12-08,26460.349609,26460.349609,26270.910156,26304.560547,26304.560547,2542680300,13393.8496,13435.4502,13311.0498,13392.9502,13392.9502,543200.0
2020-12-09,26510.419922,26666.939453,26445.660156,26502.839844,26502.839844,2537716200,13458.0996,13548.9004,13449.5996,13529.0996,13529.0996,502600.0
2020-12-10,26335.259766,26434.470703,26287.019531,26410.589844,26410.589844,2000568900,13488.5,13503.5498,13399.2998,13478.2998,13478.2998,553400.0
2020-12-11,26634.210938,26704.009766,26443.009766,26505.869141,26505.869141,2497420400,13512.2998,13579.3496,13402.8496,13513.8496,13513.8496,787700.0
2020-12-14,26522.099609,26544.119141,26318.109375,26389.519531,26389.519531,2210976700,13571.4502,13597.5,13472.4502,13558.1504,13558.1504,558400.0
2020-12-15,26418.929688,26436.039063,26127.679688,26207.289063,26207.289063,2587144400,13547.2002,13589.6504,13447.0498,13567.8496,13567.8496,497600.0
2020-12-16,26421.210938,26510.189453,26318.740234,26460.289063,26460.289063,2043444500,13663.0996,13692.3496,13606.4502,13682.7002,13682.7002,462200.0
2020-12-17,26608.439453,26678.380859,26390.589844,26678.380859,26678.380859,2262422800,13713.5498,13773.25,13673.5498,13740.7002,13740.7002,416000.0
2020-12-18,26650.490234,26668.099609,26363.050781,26498.599609,26498.599609,3080026700,13764.4004,13772.8496,13658.5996,13760.5498,13760.5498,519400.0
2020-12-21,26422.619141,26498.650391,26274.650391,26306.679688,26306.679688,2044977300,13741.9004,13777.5,13131.4502,13328.4004,13328.4004,687300.0
2020-12-22,26260.779297,26365.199219,25998.869141,26119.25,26119.25,1747533900,13373.6504,13492.0498,13192.9004,13466.2998,13466.2998,696200.0
2020-12-23,26083.109375,26343.099609,26071.759766,26343.099609,26343.099609,2009461800,13473.5,13619.4502,13432.2002,13601.0996,13601.0996,458700.0
2020-12-24,26342.869141,26470.400391,26221.300781,26386.560547,26386.560547,1297803000,13672.1504,13771.75,13626.9004,13749.25,13749.25,471400.0
2020-12-28,26288.369141,26514.080078,26264.320313,26314.630859,26314.630859,2669629600,13815.1504,13885.2998,13811.5498,13873.2002,13873.2002,403600.0
2020-12-29,26490.449219,26618.779297,26432.910156,26568.490234,26568.490234,2304707300,13910.3496,13967.5996,13859.9004,13932.5996,13932.5996,439600.0
2020-12-30,26695.109375,27159.470702999995,26670.970703,27147.109375,27147.109375,2552802900,13980.9004,13997.0,13864.9502,13981.9502,13981.9502,380700.0
2020-12-31,27194.789063,27340.990233999997,27163.509766000003,27231.130858999997,27231.130858999997,2054705300,13970.0,14024.8496,13936.4502,13981.75,13981.75,452400.0
2021-01-04,27087.130858999997,27502.830077999995,27079.240233999997,27472.810547000005,27472.810547000005,2870443300,14104.3496,14147.9502,13953.75,14132.9004,14132.9004,495000.0
2021-01-05,27281.339844,27690.210938,27150.380858999997,27649.859375,27649.859375,3282490100,14075.1504,14215.5996,14048.1504,14199.5,14199.5,492500.0
2021-01-06,27613.339844,27756.429688,27389.779297000005,27692.300781,27692.300781,3079382600,14240.9502,14244.1504,14039.9004,14146.25,14146.25,632300.0
2021-01-07,27715.939452999995,27752.359375,27457.470702999995,27548.519531,27548.519531,3775142800,14253.75,14256.25,14123.0996,14137.3496,14137.3496,559200.0
2021-01-08,27630.029297000005,27920.769531,27538.199219,27878.220702999995,27878.220702999995,5667284000,14258.4004,14367.2998,14221.6504,14347.25,14347.25,613500.0
2021-01-11,28003.980469,28176.650391000003,27794.810547000005,27908.220702999995,27908.220702999995,4366094600,14474.0498,14498.2002,14383.0996,14484.75,14484.75,672900.0
2021-01-12,27894.289063,28276.75,27781.419922000005,28276.75,28276.75,3399606200,14473.7998,14590.6504,14432.8496,14563.4502,14563.4502,929600.0
2021-01-13,28309.320313,28414.539063,28136.640625,28235.599608999997,28235.599608999997,3559366600,14639.7998,14653.3496,14435.7002,14564.8496,14564.8496,874000.0
2021-01-14,28408.119141000003,28510.919922000005,28280.089844,28496.859375,28496.859375,3205592600,14550.0498,14617.7998,14471.5,14595.5996,14595.5996,620200.0
2021-01-15,28394.369141000003,28667.589844,28294.660156,28573.859375,28573.859375,4485371800,14594.3496,14617.4502,14357.8496,14433.7002,14433.7002,789600.0
2021-01-18,28454.589844,28864.25,28390.289063,28862.769531,28862.769531,2956444000,14453.2998,14459.1504,14222.7998,14281.2998,14281.2998,762000.0
2021-01-19,29100.169922000005,29848.429688,29100.169922000005,29642.279297000005,29642.279297000005,4568245300,14371.6504,14546.0498,14350.8496,14521.1504,14521.1504,546100.0
2021-01-20,29794.410156,29993.470702999995,29676.539063,29962.470702999995,29962.470702999995,3937834200,14538.2998,14666.4502,14517.5498,14644.7002,14644.7002,623100.0
2021-01-21,29951.779297000005,30135.5,29745.869141000003,29927.759766000003,29927.759766000003,3004888900,14730.9502,14753.5498,14517.25,14590.3496,14590.3496,704600.0
2021-01-22,29809.230469,29862.890625,29413.519531,29447.849608999997,29447.849608999997,3381738600,14583.4004,14619.9004,14357.75,14371.9004,14371.9004,776800.0
2021-01-25,29677.300781,30191.160156,29673.259766000003,30159.009766000003,30159.009766000003,3066515300,14477.7998,14491.0996,14218.5996,14238.9004,14238.9004,618600.0
2021-01-26,29892.849608999997,29965.109375,29345.740233999997,29391.259766000003,29391.259766000003,4810723600,,,,,,
2021-01-27,29556.580077999995,29636.630858999997,29194.369141000003,29297.529297000005,29297.529297000005,3808971800,14237.9502,14237.9502,13929.2998,13967.5,13967.5,660700.0
2021-01-28,28914.849608999997,29191.679688,28467.009766000003,28550.769531,28550.769531,2993470100,13810.4004,13898.25,13713.25,13817.5498,13817.5498,637900.0
2021-01-29,28826.179688,28972.060547000005,28259.730469,28283.710938,28283.710938,3196757600,13946.5996,13966.8496,13596.75,13634.5996,13634.5996,753200.0
2021-02-01,28457.849608999997,28982.769531,28382.259766000003,28892.859375,28892.859375,2464276400,13758.5996,14336.3496,13661.75,14281.2002,14281.2002,870500.0
2021-02-02,29378.119141000003,29511.0,29198.859375,29248.699219,29248.699219,2739194600,14481.0996,14731.7002,14469.1504,14647.8496,14647.8496,915000.0
2021-02-03,29305.410156,29312.0,28967.009766000003,29307.460938,29307.460938,2681355500,14754.9004,14868.8496,14574.1504,14789.9502,14789.9502,869500.0
2021-02-04,29093.539063,29409.0,28775.380858999997,29113.5,29113.5,3032246200,14789.0498,14913.7002,14714.75,14895.6504,14895.6504,884700.0
2021-02-05,29305.089844,29495.640625,29184.089844,29288.679688,29288.679688,2675266500,14952.5996,15014.6504,14864.75,14924.25,14924.25,935600.0
2021-02-08,29629.080077999995,29706.080077999995,29293.640625,29319.470702999995,29319.470702999995,2196734100,15064.2998,15159.9004,15041.0498,15115.7998,15115.7998,671200.0
2021-02-09,29442.5,29527.669922000005,29263.980469,29476.189452999995,29476.189452999995,1851043400,15164.1504,15257.0996,15064.2998,15109.2998,15109.2998,713300.0
2021-02-10,29796.189452999995,30075.5,29732.230469,30038.720702999995,30038.720702999995,1998284900,15119.0498,15168.25,14977.2002,15106.5,15106.5,624800.0
2021-02-11,29995.279297000005,30184.169922000005,29828.619141000003,30173.570313,30173.570313,1192111200,15073.25,15188.5,15065.4004,15173.2998,15173.2998,500100.0
2021-02-16,30675.820313,30793.480469,30497.400391000003,30746.660156,30746.660156,3269676200,15371.4502,15431.75,15242.2002,15313.4502,15313.4502,648500.0
2021-02-17,30636.369141000003,31168.300781,30503.460938,31084.939452999995,31084.939452999995,3144032900,15279.9004,15314.2998,15170.75,15208.9004,15208.9004,504800.0
2021-02-18,31183.359375,31183.359375,30570.550781,30595.269531,30595.269531,3687581000,15238.7002,15250.75,15078.0498,15118.9502,15118.9502,770600.0
2021-02-19,30483.460938,30720.150391000003,30099.710938,30644.730469,30644.730469,3317191700,15074.7998,15144.0498,14898.2002,14981.75,14981.75,712200.0
2021-02-22,31071.609375,31071.609375,30298.580077999995,30319.830077999995,30319.830077999995,4449910100,14999.0498,15010.0996,14635.0498,14675.7002,14675.7002,609900.0
2021-02-23,30189.970702999995,30948.470702999995,30126.400391000003,30632.640625,30632.640625,4605710300,14782.25,14854.5,14651.8496,14707.7998,14707.7998,744100.0
2021-02-24,30702.650391000003,30792.880858999997,29532.679688,29718.240233999997,29718.240233999997,4846335300,14729.1504,15008.7998,14504.5,14982.0,14982.0,403800.0
2021-02-25,30174.220702999995,30453.119141000003,29833.050781,30074.169922000005,30074.169922000005,3663892300,15079.8496,15176.5,15065.3496,15097.3496,15097.3496,803900.0
2021-02-26,29412.130858999997,29579.669922000005,28980.210938,28980.210938,28980.210938,4126393200,14888.5996,14919.4502,14467.75,14529.1504,14529.1504,1103600.0
2021-03-01,29457.890625,29550.75,29195.970702999995,29452.570313,29452.570313,2629062100,14702.5,14806.7998,14638.5498,14761.5498,14761.5498,507300.0
2021-03-02,29708.390625,29765.960938,28957.310547000005,29095.859375,29095.859375,2895849600,14865.2998,14959.0996,14760.7998,14919.0996,14919.0996,621700.0
2021-03-03,29249.429688,29912.0,29183.589844,29880.419922000005,29880.419922000005,3228618000,15064.4004,15273.1504,14995.7998,15245.5996,15245.5996,544200.0
2021-03-04,29525.480469,29597.160156,29102.099608999997,29236.789063,29236.789063,2957909000,15026.75,15202.3496,14980.2002,15080.75,15080.75,534900.0
2021-03-05,28667.140625,29397.269531,28513.130858999997,29098.289063,29098.289063,3996713300,14977.9502,15092.3496,14862.0996,14938.0996,14938.0996,640700.0
2021-03-08,29362.589844,29386.330077999995,28422.269531,28540.830077999995,28540.830077999995,4906906100,15002.4502,15111.1504,14919.9004,14956.2002,14956.2002,0.0
2021-03-09,28665.259766000003,29047.130858999997,28326.130858999997,28773.230469,28773.230469,4377944400,15049.9004,15126.8496,14925.4502,15098.4004,15098.4004,675300.0
2021-03-10,29255.369141000003,29255.369141000003,28710.910156,28907.519531,28907.519531,2842785200,15202.1504,15218.4502,15100.8496,15174.7998,15174.7998,404600.0
2021-03-11,28909.980469,29412.419922000005,28893.210938,29385.609375,29385.609375,3604263600,,,,,,
2021-03-12,29550.369141000003,29550.369141000003,28707.349608999997,28739.720702999995,28739.720702999995,3557237800,15321.1504,15336.2998,14953.5996,15030.9502,15030.9502,493200.0
2021-03-15,28923.949219,29178.990233999997,28612.740233999997,28833.759766000003,28833.759766000003,3096719600,15048.4004,15048.4004,14745.8496,14929.5,14929.5,467500.0
2021-03-16,29036.820313,29118.619141000003,28872.400391000003,29027.689452999995,29027.689452999995,2351605600,14996.0996,15051.5996,14890.6504,14910.4502,14910.4502,100.0
2021-03-17,28992.240233999997,29180.009766000003,28780.230469,29034.119141000003,29034.119141000003,1901329200,14946.5498,14956.5498,14696.0498,14721.2998,14721.2998,100.0
2021-03-18,29317.609375,29596.580077999995,29317.609375,29405.720702999995,29405.720702999995,2113745200,14855.5,14875.2002,14478.5996,14557.8496,14557.8496,542200.0
2021-03-19,29158.480469,29271.400391000003,28737.539063,28990.939452999995,28990.939452999995,3814440800,14471.1504,14788.25,14350.0996,14744.0,14744.0,919200.0
2021-03-22,28801.089844,29139.070313,28801.089844,28885.339844,28885.339844,2065830600,14736.2998,14763.9004,14597.8496,14736.4004,14736.4004,459000.0
2021-03-23,29008.019531,29043.179688,28376.220702999995,28497.380858999997,28497.380858999997,2049560300,,,,,,
2021-03-24,28437.490233999997,28457.869141000003,27827.050781,27918.140625,27918.140625,2689142400,,,,,,
2021-03-25,27628.080077999995,28032.009766000003,27505.080077999995,27899.609375,27899.609375,2595007600,,,,,,
2021-03-26,28043.650391000003,28415.150391000003,28014.289063,28336.429688,28336.429688,2415384100,,,,,,
2021-03-29,28317.320313,28484.660156,28132.359375,28338.300781,28338.300781,2847744100,,,,,,
2021-03-30,28552.769531,28694.150391000003,28371.230469,28577.5,28577.5,2269839800,,,,,,
2021-03-31,28802.529297000005,28802.529297000005,28332.779297000005,28378.349608999997,28378.349608999997,2703755400,,,,,,
2021-04-01,28594.550781,28938.740233999997,28511.650391000003,28938.740233999997,28938.740233999997,2232972100,,,,,,
2021-04-07,29101.400391000003,29101.400391000003,28598.859375,28674.800781,28674.800781,2223606300,,,,,,
2021-04-08,28604.119141000003,29054.820313,28587.109375,29008.070313,29008.070313,2522329300,,,,,,
2021-04-09,29152.439452999995,29152.439452999995,28604.550781,28698.800781,28698.800781,1897265800,,,,,,
2021-04-12,28791.970702999995,28791.970702999995,28274.269531,28453.279297000005,28453.279297000005,1992325200,,,,,,
2021-04-13,28557.839844,28877.150391000003,28452.119141000003,28497.25,28497.25,2062117300,,,,,,
2021-04-14,28796.550781,28979.349608999997,28685.060547000005,28900.830077999995,28900.830077999995,1941501600,,,,,,
2021-04-15,28872.820313,28884.570313,28530.990233999997,28793.140625,28793.140625,1901863000,,,,,,
2021-04-16,28827.169922000005,29079.179688,28711.109375,28969.710938,28969.710938,2192409800,,,,,,
